title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Exceptional,10,,,Jiajun,Couple,Deluxe King or Twin Room,2,"29, 2020",Singapore,sg,[List]
Very Good,8,,,Jonathan,Solo traveler,Deluxe Double or Twin Room with Balcony,3,"29, 2020",Singapore,sg,[List]
Very Good,8,,,Kirsten,Family,Pacific Club Room,1,"29, 2020",Singapore,sg,[List]
Exceptional,10,,,Siti,Family,Deluxe Double or Twin Room with Balcony,2,"28, 2020",Singapore,sg,[List]
Wonderful,9,,,Tracy,Solo traveler,Deluxe Double or Twin Room with Balcony,4,"28, 2020",Singapore,sg,[List]
Very Good,8,,,Hirmann,Couple,Panoramic King or Twin Room,2,"27, 2020",Singapore,sg,[List]
Very Good,8,,,Ragul,Couple,Panoramic King or Twin Room,1,"27, 2020",Singapore,sg,[List]
Enjoyable staycation for the family,8,,,Jt,Family,Deluxe King or Twin Room,1,"27, 2020",Singapore,sg,[List]
Exceptional,10,,,K,Group,Deluxe Double or Twin Room with Balcony,1,"27, 2020",Singapore,sg,[List]
Exceptional,10,,,Menglong,Family,Pacific Club Harbor Studio,2,"26, 2020",Singapore,sg,[List]
Very Good,8,,,Nelly,Family,Panoramic King or Twin Room,1,"26, 2020",Singapore,sg,[List]
Exceptional,10,,,Teck,Family,Pacific Club Room,1,"26, 2020",Singapore,sg,[List]
Very Good,8,,,Satoshi,Couple,Pacific Club Room,1,"25, 2020",Japan,jp,[List]
Exceptional,10,,,Noor,Family,Harbor Studio,1,"25, 2020",Singapore,sg,[List]
Very Good,8,,,Olivia,Couple,Panoramic King or Twin Room,1,"24, 2020",Singapore,sg,[List]
Wonderful,9,,,Rosemarinah,Family,Deluxe Double or Twin Room with Balcony,2,"23, 2020",Singapore,sg,[List]
Wonderful,9,,,Lina,Family,Deluxe King or Twin Room,2,"22, 2020",Singapore,sg,[List]
Very Good,8,,,Mohd,Family,Deluxe King or Twin Room,2,"22, 2020",Singapore,sg,[List]
Very Good,8,,,Emma,Group,Deluxe Double or Twin Room with Balcony,1,"22, 2020",Singapore,sg,[List]
The pillow are too soft,8,,,Calvin,Group,Deluxe Double or Twin Room with Balcony,1,"21, 2020",Singapore,sg,[List]
Very Good,8,,,Gansean,Family,Deluxe King or Twin Room,1,"21, 2020",Singapore,sg,[List]
Exceptional,10,,,Sanjiv,Couple,Deluxe Double or Twin Room with Balcony,1,"21, 2020",Singapore,sg,[List]
Wonderful,9,,,Muhammad,Family,Panoramic King or Twin Room,2,"21, 2020",Singapore,sg,[List]
Exceptional,10,,,Kavi,Group,Deluxe Double or Twin Room with Balcony,1,"19, 2021",Singapore,sg,[List]
Wonderful,9,,,Debbie,Group,Panoramic King or Twin Room,1,"18, 2021",Singapore,sg,[List]
Very Good,8,,,Edmund,Couple,Harbor Studio,1,"17, 2021",Singapore,sg,[List]
Very Good,8,,,Mohamad,Family,Deluxe Double or Twin Room with Balcony,1,"16, 2021",Singapore,sg,[List]
Wonderful,9,,,Syarfina,Family,Harbor Studio,1,"16, 2021",Singapore,sg,[List]
Exceptional,10,,,Bardsasya,Family,Deluxe Double or Twin Room with Balcony,1,"15, 2021",Singapore,sg,[List]
Exceptional,10,,,Jack,Couple,Panoramic King or Twin Room,1,"14, 2021",Singapore,sg,[List]
Exceptional,10,,,Nadia,Family,Panoramic King or Twin Room,2,"14, 2021",Singapore,sg,[List]
Wonderful,9,,,Alex,Family,Deluxe King or Twin Room,1,"10, 2021",Singapore,sg,[List]
Very Good,8,,,Kamaruddin,Family,Panoramic King or Twin Room,1,"10, 2021",Singapore,sg,[List]
Wonderful,9,,,G,Couple,Pacific Club Room,1,"10, 2021",United Arab Emirates,ae,[List]
Exceptional,10,,,Anonymous,Couple,Panoramic King or Twin Room,2,"9, 2021",Singapore,sg,[List]
Wonderful,9,,,Xuan,Couple,Panoramic King or Twin Room,2,"9, 2021",Singapore,sg,[List]
Wonderful,9,,,Nur,Family,Deluxe Double or Twin Room with Balcony,1,"6, 2021",Singapore,sg,[List]
Exceptional,10,,,Puteri,Family,Harbor Studio,1,"5, 2021",Singapore,sg,[List]
Wonderful,9,,,Shirin,Family,Panoramic King or Twin Room,1,"5, 2021",Singapore,sg,[List]
Wonderful,9,,,Luca,Couple,Harbor Studio,2,"5, 2021",Italy,it,[List]
Exceptional,10,,,Gary,Couple,Panoramic King or Twin Room,2,"4, 2021",Singapore,sg,[List]
Very Good,8,,,Mohamad,Family,Harbor Studio,1,"3, 2021",Singapore,sg,[List]
Wonderful,9,,,David,Couple,Pacific Club Room,1,"3, 2021",Netherlands,nl,[List]
Exceptional,10,,,Syed,Couple,Panoramic King or Twin Room,3,"31, 2021",Singapore,sg,[List]
Exceptional,10,,,Hudaeyuchi,Group,Panoramic King or Twin Room,1,"30, 2021",Singapore,sg,[List]
Exceptional,10,,,Lee,Couple,Harbor Studio,1,"28, 2021",Singapore,sg,[List]
Very Good,8,,,Ella,Family,Deluxe King or Twin Room,1,"28, 2021",Singapore,sg,[List]
Very Good,8,,,Suba,Solo traveler,Panoramic King or Twin Room,1,"27, 2021",Singapore,sg,[List]
Exceptional,10,,,Nuruljannah,Couple,Special - Panoramic,1,"21, 2020",Singapore,sg,[List]
Wonderful,9,,,Soong,Couple,Deluxe Double or Twin Room with Balcony,2,"20, 2020",Singapore,sg,[List]
Very Good,8,,,Izhar,Couple,Panoramic King or Twin Room,2,"20, 2020",Singapore,sg,[List]
Wonderful,9,,,Mohd,Family,Deluxe Double or Twin Room with Balcony,1,"20, 2020",Singapore,sg,[List]
Exceptional,10,,,Shafeeka,Couple,Panoramic King or Twin Room,2,"18, 2020",Singapore,sg,[List]
Very Good,8,,,Moe,Group,Panoramic King or Twin Room,1,"18, 2020",Myanmar,mm,[List]
Very Good,8,,,Lea,Family,City Suite,2,"18, 2020",Singapore,sg,[List]
Wonderful,9,,,Ira,Couple,Panoramic King or Twin Room,2,"15, 2020",Singapore,sg,[List]
Exceptional,10,,,Muhammad,Couple,Panoramic King or Twin Room,1,"14, 2020",Singapore,sg,[List]
Exceptional,10,,,Nurina,Couple,Panoramic King or Twin Room,1,"14, 2020",Singapore,sg,[List]
Exceptional,10,,,Syahreem,Family,Panoramic King or Twin Room,1,"12, 2020",Singapore,sg,[List]
Exceptional,10,,,Muhammad,Family,Deluxe Double or Twin Room with Balcony,1,"12, 2020",Singapore,sg,[List]
Exceptional,10,,,Ashley,Family,Deluxe Double or Twin Room with Balcony,1,"12, 2020",Singapore,sg,[List]
Exceptional,10,,,Muslihah,Solo traveler,Panoramic King or Twin Room,1,"12, 2020",Singapore,sg,[List]
Wonderful,9,,,Siti,Family,Harbor Studio,2,"11, 2020",Singapore,sg,[List]
Exceptional,10,,,Aswin,Couple,Skyline Suite,1,"16, 2020",Singapore,sg,[List]
Very Good,8,,,Laszló,Family,Deluxe Double or Twin Room with Balcony,4,"17, 2020",Hungary,hu,[List]
Wonderful,9,,,Joycelyn,Couple,Panoramic King or Twin Room,2,"28, 2020",Singapore,sg,[List]
Very Good,8,,,Luke,Solo traveler,Deluxe King or Twin Room,5,"23, 2020",New Zealand,nz,[List]
Exceptional,10,,,Alexander,Family,Special Offer - Harbor Studio with Fireworks View,2,"18, 2020",Australia,au,[List]
Very Good,8,,,Haryani,Group,Deluxe King or Twin Room,4,"14, 2020",Singapore,sg,[List]
Exceptional,10,,,Charlotte,Group,Deluxe King or Twin Room,2,"14, 2020",United States of America,us,[List]
Exceptional,10,,,Sarah,Couple,Panoramic King or Twin Room,2,"12, 2020",United Kingdom,gb,[List]
Exceptional,9.6,,,Jonathan,Solo traveler,Deluxe King or Twin Room,1,"9, 2020",United Kingdom,gb,[List]
Wonderful,9,,,Leslie,Couple,Skyline Suite,1,"9, 2020",Singapore,sg,[List]
Exceptional,10,,,Murni,Couple,Connecting Panoramic Room,2,"3, 2022",Singapore,sg,[List]
Very Good,8,,,Fatin,Couple,Deluxe King or Twin Room,4,"2, 2022",Singapore,sg,[List]
Very Good,8,,,Kid,Couple,Panoramic King or Twin Room,1,"2, 2022",France,fr,[List]
Exceptional,10,,,Muhd,Couple,Panoramic King or Twin Room,1,"23, 2022",Singapore,sg,[List]
Very nice!,10,,,Luqman,Family,Panoramic King or Twin Room,1,"19, 2022",Singapore,sg,[List]
Very Good,8,,,Geraldine,Family,Deluxe King or Twin Room,4,"14, 2022",Singapore,sg,[List]
Exceptional,10,,,Khairil,Couple,Harbor Studio,3,"14, 2021",Singapore,sg,[List]
Wonderful,9,,,Sor,Couple,Panoramic King or Twin Room,3,"5, 2021",Singapore,sg,[List]
Exceptional,10,,,Joseph,Couple,Deluxe Double or Twin Room with Balcony,1,"11, 2021",Singapore,sg,[List]
Wonderful,9,,,Jeremy,Couple,Panoramic King or Twin Room,1,"10, 2021",Singapore,sg,[List]
Very Good,8,,,Shufan,Solo traveler,Deluxe King or Twin Room,2,"28, 2021",Singapore,sg,[List]
Wonderful,9,,,Elle2222,Couple,Deluxe Double or Twin Room with Balcony,1,"24, 2021",Singapore,sg,[List]
Exceptional,10,,,Suizlyn,Couple,Panoramic King or Twin Room,2,"22, 2021",Singapore,sg,[List]
Very Good,8,,,David,Couple,Panoramic King or Twin Room,3,"19, 2021",Indonesia,id,[List]
Exceptional,10,,,Hanapiah,Couple,Panoramic King or Twin Room,1,"17, 2021",Singapore,sg,[List]
Wonderful,9,,,John,Family,Harbor Studio,1,"15, 2021",Singapore,sg,[List]
Overall quality was excellent.,10,,,Clare,Solo traveler,Deluxe King or Twin Room,3,"12, 2021",Singapore,sg,[List]
Wonderful,9,,,Hannahjoel,Family,Panoramic King or Twin Room,1,"11, 2021",Singapore,sg,[List]
Very Good,8,,,Jerelyn,Family,Deluxe King or Twin Room,2,"9, 2021",Singapore,sg,[List]
Exceptional,10,,,Rina,Solo traveler,Deluxe King or Twin Room,3,"8, 2021",China,cn,[List]
Very Good,8,,,Santai,Couple,Deluxe King or Twin Room,1,"3, 2021",Singapore,sg,[List]
Very Good,8,,,Mohamad,Family,Deluxe Double or Twin Room with Balcony,1,"2, 2021",Singapore,sg,[List]
Very Good,8,,,Ling,Family,Panoramic King or Twin Room,2,"2, 2021",Singapore,sg,[List]
Great staycay - very central,8,,,Jacques,Family,Harbor Studio,4,"1, 2021",Singapore,sg,[List]
Wonderful,9,,,Kelvin,Family,Pacific Club Room,2,"24, 2021",Singapore,sg,[List]
Wonderful,9,,,Nur,Solo traveler,Panoramic King or Twin Room,2,"20, 2022",Singapore,sg,[List]
Wonderful,9,,,Faiz,Couple,Deluxe Double or Twin Room with Balcony,1,"19, 2022",Singapore,sg,[List]
Exceptional,10,,,Nur,Family,Deluxe King or Twin Room,3,"17, 2022",Singapore,sg,[List]
Very Good,8,,,Shirley,Family,Panoramic King or Twin Room,2,"17, 2022",Singapore,sg,[List]
Exceptional,10,,,Omar,Family,Panoramic King or Twin Room,2,"16, 2022",Singapore,sg,[List]
Exceptional,10,,,Hanis,Couple,Panoramic King or Twin Room,3,"16, 2022",Singapore,sg,[List]
Very Good,8,,,Nir,Couple,Deluxe Double or Twin Room with Balcony,7,"15, 2022",Singapore,sg,[List]
Exceptional,10,,,Nurul,Couple,Deluxe King or Twin Room,1,"6, 2022",Singapore,sg,[List]
Very Good,8,,,Hannah,Couple,Panoramic King or Twin Room,2,"3, 2022",Singapore,sg,[List]
Exceptional,10,,,Sohea,Couple,Deluxe King or Twin Room,3,"1, 2022",Canada,ca,[List]
Exceptional,10,,,Yap,Couple,Deluxe King or Twin Room,1,"28, 2022",Singapore,sg,[List]
Wonderful,9,,,Bobby,Couple,Panoramic King or Twin Room,2,"28, 2022",Malaysia,my,[List]
Exceptional,10,,,Linges,Couple,Deluxe Double or Twin Room with Balcony,1,"27, 2022",Singapore,sg,[List]
Exceptional,10,,,Haziq,Couple,Harbor Studio,1,"27, 2022",Singapore,sg,[List]
Very Good,8,,,Suhairi,Couple,Deluxe Double or Twin Room with Balcony,1,"27, 2022",Singapore,sg,[List]
Very Good,8,,,Alen,Solo traveler,Deluxe King or Twin Room,1,"27, 2022",Singapore,sg,[List]
Very Good,8,,,Prasenjit,Family,Deluxe Double or Twin Room with Balcony,5,"26, 2022",India,in,[List]
Very Good,8,,,Prasenjit,Family,Deluxe Double or Twin Room with Balcony,5,"26, 2022",India,in,[List]
Exceptional,10,,,Farisya,Couple,Deluxe King or Twin Room,1,"25, 2022",Singapore,sg,[List]
Wonderful,9,,,Jrfurbies,Family,Deluxe King or Twin Room,1,"25, 2022",Singapore,sg,[List]
Exceptional,10,,,Norlyana,Couple,Deluxe Double or Twin Room with Balcony,1,"25, 2022",Singapore,sg,[List]
Exceptional,10,,,Xiao,Group,Connecting Deluxe Balcony,1,"24, 2022",Singapore,sg,[List]
Exceptional,10,,,Sean,Family,Deluxe Double or Twin Room with Balcony,1,"20, 2022",Singapore,sg,[List]
Exceptional,10,,,Jason,Couple,Deluxe King or Twin Room,1,"20, 2022",Singapore,sg,[List]
Exceptional,10,,,Nurul,Couple,Panoramic King or Twin Room,3,"20, 2022",Singapore,sg,[List]
Wonderful,9,,,Tan,Family,Harbor Studio,1,"6, 2022",Singapore,sg,[List]
Exceptional,10,,,Erdene,Couple,Panoramic King or Twin Room,3,"5, 2022",Mongolia,mn,[List]
Exceptional,10,,,Bryan,Family,Harbor Studio,3,"2, 2022",Singapore,sg,[List]
Wonderful,9,,,Sanjeev,Couple,Panoramic King or Twin Room,4,"31, 2022",India,in,[List]
Exceptional,10,,,Darina,Group,Panoramic King or Twin Room,1,"26, 2022",Singapore,sg,[List]
Exceptional,10,,,Joanne,Family,Deluxe King or Twin Room,2,"24, 2022",Singapore,sg,[List]
Exceptional,10,,,Habsah,Family,Connecting Panoramic Room,2,"22, 2022",Singapore,sg,[List]
Very Good,8,,,Chanjira,Couple,Deluxe Double or Twin Room with Balcony,2,"18, 2022",Singapore,sg,[List]
Wonderful,9,,,Jessica,Family,Deluxe Double or Twin Room with Balcony,1,"18, 2022",Singapore,sg,[List]
Wonderful,9,,,Adity,Family,Deluxe King or Twin Room,5,"17, 2022",India,in,[List]
Very Good,8,,,Sopheary,Couple,Pacific Club Harbor Select Studio,2,"12, 2022",Cambodia,kh,[List]
Very Good,8,,,Wing,Family,Deluxe Double or Twin Room with Balcony,3,"9, 2022",Hong Kong,hk,[List]
Very Good,8,,,Ryna,Family,Connecting Deluxe Balcony,3,"8, 2022",Singapore,sg,[List]
Exceptional,10,,,Zhao,Couple,Deluxe Double or Twin Room with Balcony,4,"8, 2022",Singapore,sg,[List]
Exceptional,10,,,Darren,Couple,Panoramic King or Twin Room,2,"6, 2022",Australia,au,[List]
Wonderful,9,,,Swee,Family,Deluxe Double or Twin Room with Balcony,6,"1, 2022",Australia,au,[List]
Exceptional,10,,,Nannan,Family,City Suite,9,"30, 2022",Australia,au,[List]
Wonderful,9,,,John,Family,Deluxe Double or Twin Room with Balcony,1,"25, 2022",United Kingdom,gb,[List]
Wonderful,9,,,Su,Group,Harbor Studio,2,"23, 2022",Singapore,sg,[List]
Exceptional,10,,,Nuraini,Family,Panoramic King or Twin Room,2,"22, 2022",Singapore,sg,[List]
Very Good,8,,,Thy,Family,Panoramic King or Twin Room,2,"19, 2022",Vietnam,vn,[List]
Excellent!,9,,,Chaochen,Family,Harbor Studio,1,"16, 2022",Singapore,sg,[List]
Very Good,8,,,Nang,Couple,Panoramic King or Twin Room,1,"13, 2022",United Kingdom,gb,[List]
Exceptional,10,,,Tomi,Solo traveler,Deluxe Double or Twin Room with Balcony,2,"4, 2022",United Kingdom,gb,[List]
Wonderful,9,,,Fitri,Group,Connecting Deluxe Balcony,1,"3, 2022",Singapore,sg,[List]
Wonderful,9,,,Pensri,Solo traveler,Panoramic King or Twin Room,3,"12, 2022",Thailand,th,[List]
Exceptional,10,,,Rijul,Couple,Skyline Suite,1,"12, 2022",Singapore,sg,[List]
Very Good,8,,,Abdillah,Family,Harbor Studio,2,"12, 2022",Singapore,sg,[List]
Wonderful,9,,,Jacqueline,Family,Connecting Deluxe Balcony,10,"11, 2022",Australia,au,[List]
Very Good,8,,,Matthew,Group,Deluxe King or Twin Room,1,"11, 2022",Australia,au,[List]
Wonderful,9,,,Inja,Couple,Panoramic King or Twin Room,3,"11, 2022",United States of America,us,[List]
Very Good,8,,,Glyn,Couple,Panoramic King or Twin Room,3,"10, 2022",Australia,au,[List]
Wonderful,9,,,Tun,Group,Pacific Club Room,3,"9, 2022",Myanmar,mm,[List]
Exceptional,10,,,Natarsha,Family,Harbor Studio,2,"8, 2022",Australia,au,[List]
Very Good,8,,,Jolyn,Couple,Deluxe King or Twin Room,2,"7, 2022",Singapore,sg,[List]
Exceptional,10,,,Iris,Family,Deluxe King or Twin Room,3,"6, 2022",Singapore,sg,[List]
Exceptional,10,,,Antony,Solo traveler,Deluxe King or Twin Room,3,"6, 2022",Australia,au,[List]
Wonderful,9,,,Joanna,Family,Panoramic King or Twin Room,3,"5, 2022",Malaysia,my,[List]
Exceptional,10,,,Nur,Couple,Panoramic King or Twin Room,1,"5, 2022",Singapore,sg,[List]
Exceptional,10,,,Gillian,Couple,Deluxe King or Twin Room,2,"5, 2022",Australia,au,[List]
Exceptional,10,,,Ghatge,Couple,Deluxe King or Twin Room,4,"5, 2022",Singapore,sg,[List]
Wonderful,9,,,Hui,Couple,Deluxe King or Twin Room,1,"3, 2022",Singapore,sg,[List]
Exceptional,10,,,Rubaida,Family,City Suite,3,"2, 2022",Bangladesh,bd,[List]
Very Good,8,,,Rana,Family,Deluxe King or Twin Room,4,"2, 2022",Bangladesh,bd,[List]
Exceptional,10,,,Craig,Family,Deluxe King or Twin Room,7,"31, 2022",Australia,au,[List]
Very Good,8,,,Abdulmajeed,Group,Deluxe Double or Twin Room with Balcony,3,"29, 2022",Saudi Arabia,sa,[List]
Wonderful,9,,,Tumentur,Family,Pacific Club Harbor Room,3,"28, 2022",Mongolia,mn,[List]
Wonderful,9,,,Tumentur,Family,Deluxe Double or Twin Room with Balcony,1,"28, 2022",Mongolia,mn,[List]
Exceptional,10,,,Erick,Couple,Deluxe Double or Twin Room with Balcony,2,"27, 2022",Spain,es,[List]
Very Good,8,,,Paul,Solo traveler,Deluxe Double or Twin Room with Balcony,2,"25, 2022",Malaysia,my,[List]
Very Good,8,,,Nor,Family,Deluxe Double or Twin Room with Balcony,1,"4, 2022",Singapore,sg,[List]
Wonderful,9,,,Helen,Family,Deluxe Double or Twin Room with Balcony,7,"2, 2022",Australia,au,[List]
Exceptional,10,,,Guavansourplum,Family,Harbor Studio,1,"31, 2022",Singapore,sg,[List]
Exceptional,10,,,Mazraf86,Solo traveler,Panoramic King or Twin Room,5,"31, 2022",Maldives,mv,[List]
Exceptional,10,,,Patricia,Solo traveler,Deluxe King or Twin Room,7,"30, 2022",United States of America,us,[List]
Exceptional,10,,,Srimal,Couple,Panoramic King or Twin Room,3,"28, 2022",Singapore,sg,[List]
Wonderful,9,,,Haris,Group,Connecting Panoramic Room,7,"22, 2022",Pakistan,pk,[List]
Exceptional,10,,,Valene,Family,Harbor Studio,7,"20, 2022",United States of America,us,[List]
Exceptional,10,,,Wilford,Family,Deluxe Double or Twin Room with Balcony,2,"18, 2022",Indonesia,id,[List]
Very Good,8,,,Sara,Family,Panoramic King or Twin Room,5,"12, 2022",Malaysia,my,[List]
Exceptional,10,,,Farid,Family,Harbor Studio,3,"9, 2022",New Zealand,nz,[List]
Very Good,8,,,John,Family,Deluxe King or Twin Room,4,"6, 2022",Indonesia,id,[List]
Very Good,8,,,Thivaharan,Family,Connecting Deluxe Balcony,4,"4, 2022",Denmark,dk,[List]
Wonderful,9,,,Siti,Group,Connecting Deluxe Balcony,2,"1, 2022",Indonesia,id,[List]
Exceptional,10,,,Tharchanaa,Solo traveler,Panoramic King or Twin Room,4,"26, 2022",Malaysia,my,[List]
Very Good,8,,,Mahjoob,Couple,Harbor Studio,6,"26, 2022",Maldives,mv,[List]
Wonderful,9,,,George,Family,Harbor Studio,3,"26, 2022",Philippines,ph,[List]
Very Good,8,,,Mohammed,Couple,Panoramic King or Twin Room,3,"25, 2022",Bangladesh,bd,[List]
Exceptional,10,,,Changqing,Solo traveler,Panoramic King or Twin Room,2,"22, 2022",Singapore,sg,[List]
Exceptional,10,,,Mary,Couple,Deluxe King or Twin Room,4,"20, 2022",New Zealand,nz,[List]
Wonderful,9,,,Natcharee,Group,25-Hours Vacation - Deluxe Double or Twin Room with Balcony,2,"15, 2022",Thailand,th,[List]
Wonderful,9,,,Shreena,Couple,Deluxe King or Twin Room,13,"15, 2022",Australia,au,[List]
Exceptional,10,,,Sukirawati,Couple,Panoramic King or Twin Room,2,"13, 2022",Singapore,sg,[List]
Wonderful,9,,,Tanyth,Solo traveler,Deluxe King or Twin Room,3,"13, 2022",Australia,au,[List]
Wonderful,9,,,Oana,Couple,Pacific Club Harbor Room,4,"6, 2022",Romania,ro,[List]
滞在を楽しませていただいた。,9,ロケーションが良かった。高層階の部屋の窓からのマロリーナベイの眺めは最高であった。,朝食にグレープフルーツジュースもあれば良かった。,Anonymous,Couple,,7,"29, 2019",Japan,jp,[List]
値段通りの価値が有る、非常にいい思い出になった。,8.3,MRTが使いやすいロケーションで各地へのアクセスがいい。マリーナベイエリアを堪能できる。ラウンジのサービスが良い。,特に無し。,Anonymous,Family,,5,"28, 2019",Japan,jp,[List]
快適でよかった,9.6,ロケーション、パシフィッククラブが良かった,テレビのリモコンの反応が鈍かった。パシフィッククラブのサンセットカクテルの時間がもっと遅くまで利用できるともっと良いと思う,Anonymous,Group,,3,"23, 2019",Japan,jp,[List]
Exceptional,10,"Wir waren rundum zufrieden! Klar ist der Aufenthalt etwas teuer aber dafür auch sehr komfortabel.
Der Bus fährt vom Flughafen direkt vor die Türe.",,Anonymous,Group,,2,"23, 2019",Germany,de,[List]
まんぞく！,7.5,チェックアウト後、シャワーで使えるお部屋の用意があったので利用させていただきました。,部屋のバスタブの栓が合っていないので、バスソルトを使ってゆっくり浸る事が出来ませんでした。,Anonymous,Solo traveler,,1,"19, 2019",Japan,jp,[List]
素晴らしい！,8.3,"ハーバービューが良かった。
コーヒー、ミネラルウォーターがいただけて良かった。
アメニティグッズも揃っていて良かった。","椅子がもう一脚あればテーブルで食事やお茶ができたので残念でした。
（カウンターは高過ぎるため）",Anonymous,Group,,4,"19, 2019",Japan,jp,[List]
Exceptional,10,편한 숙박시설과 친절한 직원,없음.,Anonymous,Family,,2,"4, 2019",South Korea,kr,[List]
思ってたよりとても快適なホテル,10,これまでに、シンガポールでは、シャングリラ、リッツカールトン、マンダリンオリエンタルに宿泊しています。シャングリラ以外は、クラブアクセス付きの部屋を選び、それぞれとても快適でした。でも、今回のパンパシフィックシンガポールでは、スタッフの温かい対応にとても助けられました。パシフィッククラブのお部屋に宿泊しましたが、おそらくその中では一番お得なお部屋を選んでいましたが、パシフィッククラブのすぐ下の35階にしてくれました。初めての一人旅でしたが、とても快適に安心して過ごせました。到着後のレセプションのスタッフが、皆さんとてもおもてなし感を持っている対応をしてくれました。特に、日本人スタッフのAさん、お名前を覚えられなかったけど、ランチの時間が過ぎても、絵本を売っているお店を探してくれた、同じくAから始まるお名前の若い女性スタッフ、入口のベルボーイスタッフ、プール入口のスタッフ、とてもとても優しくフレンドリーに、そして親身に接していただけて、ぜひまた宿泊したいと思いました。正直、これまではリッツカールトンが一番だと思ってましたが、パンパシフィックシンガポールの大ファンになりました。朝食がレストランもクラブラウンジも利用できたのも良かったです。お部屋の冷蔵庫のアルコール以外のソフトドリンク、スナックが全部無料だったことも良かったです。パシフィッククラブラウンジのシャンパンがテタンジェとローランペリエだったのが最高でした。,パシフィッククラブでなかなかオーダーを取りに来なかったことです。360度展望のフロアーで目が行き届かなかったのでしょうか、それとも英語が堪能でない私に近づきにくかったのでしょうか、カクテルアワー、朝食、アフタヌーンティーと三度行きましたが、全て自分でドリンクをオーダーしに行きました。クラブラウンジでは、着席したらまずドリンクだと思っている私には、あまり快適な場所ではありませんでした。女性スタッフの方はお代わりなど何度も聞きには来てくれましたが、スーツを着た男性スタッフの動きがもう少し気配りがあっても良かったと思います。その点は他のホテルより劣っていたところだと思います。次は、ラウンジアクセス付きのお部屋でなくてもいいなと思いました。,Anonymous,Solo traveler,,1,"3, 2019",Japan,jp,[List]
