title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Okay,5.8,Clean and nice hotel.,"Arrival to the hotel:
So it looks like people with BMW / Mercedess and other expensive cars just block a lane. Blame
For the rich people which park again just close to entrance and block as well a lane as they are to lazy to walk. Many guests have to wait in their taxis because of those VIP kids... you are not the same
Worth as a guest to this hotel as the management strongly focus for the richest people and having their Ferrari’s just 1 step away if entrance.
Check in:
A chaos which could be not even worse. There are no lanes which guide the guests, people stay around , rush to a free desk without waiting, no management on this! The GM need urgently to visit some other hotels. On the request “why there are no one who guide it, or why you don’t put any lanes” I got response “it is not good for the design, we have a special design in our hotel.
Laundry:
At lease one of socks were missing and also 2 pairs got ruined. This is not acceptable, a simple report would be good.",Anonymous,Solo traveler,,2,"10, 2019",Germany,de,[List]
싱가폴 최고의 호텔,10,"마리나베이룸에서 묶었는데 모든게 좋았음. 전망이 너무 좋았고
시설도 깨끗하고 관리가 잘 되어 있었음.
한국인들이 열광하는 마리나베이샌즈가 호텔방에서 매우 잘 보이는 룸임
조식은 가짓수가 생각보다 많지 않았지만 재료가 신선하고 맛있었음. 
호텔에 한국인 직원은 두분 만났으면 너무 친절함",없음,Hayoung,Couple,Deluxe Marina Room with Marina Bay view,1,"14, 2022",South Korea,kr,[List]
Exceptional,10,"ce séjour était celui de mon beau père et sa compagne en provenance de New Zealand, ils ont tout apprécié et sont ravis de l’accueil qui leur a été réservé. un grand merci aux personnels du Ritz Carlton de Singapour.",,Yves,Couple,Club Deluxe Kallang Room with Kallang Precinct view,2,"9, 2022",France,fr,[List]
とても良かった。,10,ロケーションが最高！,,Yuko,Family,Deluxe Kallang Guest room with 1 King Bed,2,"5, 2022",Japan,jp,[List]
Exceptional,10,"완벽합니다. 싱가폴에 간다면 무조건 칼튼을 추천드립니다.
마리나베이 뷰와 주변 야경은 어디서도 볼수 없는 룸 컨디션과 환상적인 조화를 이룹니다.
또한 신혼여행 초코케이크 정말 감사히 잘먹었습니다.
감사합니다.","없습니다.
완벽해요",Jungyu,Couple,Deluxe Marina Room with Marina Bay view,1,"4, 2022",South Korea,kr,[List]
Very Good,8,친절 깨끗,"오래된 건물, 보수필요부분 다수",Gwang,Couple,Deluxe Marina Room with Marina Bay view,3,"31, 2022",South Korea,kr,[List]
Wonderful,9,"スタッフフレンドリー。
今回はクラブルームだったが、
顔を覚えてくれて色々サービスしてくれ、
特別感がすごく増した。
ロケーションも抜群で、部屋からの眺めは最高だった。","スタッフ連携。
今回クラブルームを予約したが、
部屋の用意ができた時の連絡やチェックイン時に
普通にフロントに並ぶように言われた。
こちらがクラブルーム予約して得る旨伝えても、
確認に時間がかかった。
また案内された部屋が予約人数とは異なる設えだった。
代わりにチェックアウト時間を遅らせてもらえたので、
そこは良かった。",Momoe,Family,Club Deluxe Marina Room with Marina Bay view,3,"28, 2022",Japan,jp,[List]
싱가폴 최고의 호텔,10,뷰가 너무 좋았고 직원도 친절함.,없움,Jihyun,Couple,Deluxe Marina Room with Marina Bay view,2,"25, 2022",South Korea,kr,[List]
Exceptional,10,"조식도 충분히 맛있었고, 룸 컨디션도 좋았지만(카페트였기 때문에, 점수는 4점을 주었습니다.) 무엇보다 좋았던 것은 직원들의 친절한 서비스였습니다. 잠깐의 기다림에도 샤워시설을 안내해주고, 길안내를 부탁해도 호텔 끝까지 함께 따라와 안내해주는 서비스에 감동했습니다. 특히 다음 숙소였던 MBS와 비교해 그 서비스 퀄리티는 현저히 우수했습니다. 다음에 다시 싱가폴을 간다면 MBS는 일정에 넣지 않고 리츠 칼튼에서만 머물것입니다.","버스정류장 및 MRT 접근성이 많이 편하지는 않았습니다. 젊은 사람이 간다면 괜찮겠으나 엄마와 함께 다녔기 때문에, 상황에 따라 택시를 주로 이용하게 되었던 점이 조금 아쉽네요. 하지만 적당히 걷는것이 두렵지 않다면 충분히 좋은 위치입니다. 걸어서 MBS몰 접근이 가능했고, 헬릭스 브릿지가 가까워서 적당히 MBS와 머라이언 공원을 한바퀴 돌기에 좋았습니다. 
 드라이기의 선이 짧아서 조금 불편했네요/",도윤,Family,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",2,"20, 2022",South Korea,kr,[List]
Luxe verblijf met uitzicht op Garden by the Bay,9,Fantastisch hotel met uitstekende service. Niks is het personeel teveel. Mocht je 'club access' hebben zoals wij dan heb je toegang tot een uitstekende lounge met uniek uitzicht over de stad en Gardens by the Bay. De bar van het hotel (Colony) is van zeer hoog niveau en is onlangs verkozen tot een van de beste bars in Azië. Probeer zeker een paar van de 'signature cocktails'.,"Dit hotel is niet goedkoop, maar voor wie een paar dagen wil leven in luxe, met het beste dat Singapore te bieden heeft binnen loopafstand is dit een prima optie. Toen wij er waren was de bar aan het zwembad niet open.",Cecil,Couple,Club Deluxe Kallang Room with Kallang Precinct view,6,"19, 2022",Spain,es,[List]
Exceptional,10,きれい、大きい、サービスがいい,コーヒーカップが常に汚れていた,Makoto,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"13, 2022",Japan,jp,[List]
Exceptional,10,,挨着电梯的房间噪音很大。,超高返水，六合彩49倍！计划qq群347423437,Family,"Elevated Kallang Twin, Guest room, 2 Twin/Single Bed(s)",16,"11, 2022",China,cn,[List]
싱가포르에서 가장 멋진 뷰를 자랑하는 최고급 호텔,9,"방이 넓고, 깨끗하고 마리나 베이 뷰가 아름다웠어요.
생수와 어메니티가 넉넉했어요.
접객팀분들이 너무나 친절하셨어요.
체크인할 때 웰컴드링크로 슬러쉬를 받아갈 수 있는 점도 작지만 정말 좋은 서비스였어요.","독립기념일 리허설로 다소 어수선해서 잠을 자기가 어려웠어요.
지하철 역에서 좀 거리가 있는 점(역에서 쭉 실내로 연결되는 것이 아니고 실외로 가야함)도 아쉬웠어요.",성아,Couple,Deluxe Marina Room with Marina Bay view,1,"9, 2022",South Korea,kr,[List]
Wonderful,9,음식 좋앗어요,,Ayoung,Group,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",4,"9, 2022",South Korea,kr,[List]
Wonderful,9,마리나베이 전망이 보이는 뷰는 아주 좋았음. 그것 때문에 위치는 다소 구석이긴 하나 접근성이 나쁘지는 않음.,별로 없었음.,Sungjin,Couple,Deluxe Marina Room with Marina Bay view,2,"5, 2022",South Korea,kr,[List]
Very Good,8,还好,入住要等很久,Kuan,Family,Deluxe Marina Room with Marina Bay view,1,"1, 2022",Malaysia,my,[List]
Very Good,8,,les nuisances sonores dues aux travaux sur les chambres donnant sur l’arrière.,Frédéric,Group,Grand Kallang Room with King Bed,3,"31, 2022",France,fr,[List]
整體而言，住宿非常的愉快，因為員工很棒非常得好,10,工作人員非常得好，辦事很有效率,家具有些老舊,Juei,Family,Club Deluxe Marina Room with Marina Bay view,5,"15, 2022",Taiwan,tw,[List]
食事面で満足。清潔感は要改善。,9,滞在期間中32階のラウンジを使用することができた。時間帯ごとに食事メニューが異なり利用するたびに食事を楽しめた。幼い子供がいるため大変助かった。,屋外の騒音で就寝中の子供が起きてしまう。室内の絨毯が汚い。,Shogo,Family,Club Deluxe Suite with a King Bed and Marina Bay view,3,"6, 2022",Malaysia,my,[List]
Exceptional,10,ทำเลดีมาก เตียงนอนสบายมาก,ไม่มีไดร์เป่าผม,Padewwaradda,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"23, 2022",Thailand,th,[List]
최고의 직원들,10,클럽층 직원분들 모두 진심으로 친절합니다.,더 오래 지내지못해서 아쉬움,Lee,Couple,Club Deluxe Marina Room with Marina Bay view,4,"6, 2022",South Korea,kr,[List]
最&高,10,"・バスルームからの眺めがとても綺麗でした。
・プールが清潔にたもたれていて、泳ぎやすかったです。",,Takashi,Family,Grand Marina Room with King Bed and Marina Bay view,1,"3, 2022",Singapore,sg,[List]
가격은 사악했지만 편히 잘 쉰 호텔… 또 오고픔,10,직원들이 전부 친절했고 클럽라운지가 매우 좋았어요,가격이 좀 사악한듯 ㅋ,Yunji,Couple,Club Deluxe Marina Room with Marina Bay view,3,"14, 2022",South Korea,kr,[List]
Wonderful,9,청결하고 서비스도 너무 좋았어요,룸서비스 음식이 너무 맛이 없었어요,Eunyoung,Couple,Deluxe Marina Room with Marina Bay view,5,"2, 2022",South Korea,kr,[List]
日常から解放されて快適でしたが、食事に不満が残りました,9,景色が素晴らしかった,バスルームにタオル掛けが不足していたこと。Colony resturantのメニューが滞在者の軽食に対応していなかったこと。,Setsuko,Family,Deluxe Marina Room with Marina Bay view,2,"13, 2020",Singapore,sg,[List]
Wonderful,9,Vue impressionnante et petit déjeuner de rêve servi avec grâce et grande gentillesse,,Ariane,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"17, 2020",France,fr,[List]
싱가폴 여행시 추천할 호텔,9,훌륭한 스태프들이 항시 필요한 서비스를 제공해주었습니다. 체크인때 반갑게 맞이해준 스태프는 따로 편지와 웰컴쿠키로 인사도 해주어서 좋은 추억으로 남았습니다:D 조식과 저녁 뷔페도 음식들이 다양하고 신선하고 맛있었습니다. 룸 청소도 깨끗했고 턴 다운 서비스도 적절하게 잘 해주셔서 기분 좋았습니다. 싱가폴 여행시 또 들를 예정입니다!,"딱히 아쉬운 점은 떠오르지 않습니다. 다만 비가 올때 로비 천장에서 비가 떨어지는지 곳이 있는지, 그걸 받아내는 양동이가 있던 것이 의아스럽긴 했습니다. 하지만 스태프들이 미끄럽지 않도록 상시 닦아내고 신경쓰는것으로 보였습니다.",Moon,Group,"Elevated Kallang Twin, Guest room, 2 Twin/Single Bed(s)",2,"11, 2020",South Korea,kr,[List]
Exceptional,10,"J'ai adoré la vue de la chambre,  et le personnel est très accueillant et gentille , en particulier gee sing et jet, que je remercie infiniment.",,Ines,Couple,Deluxe Marina Room with Marina Bay view,2,"8, 2020",Tunisia,tn,[List]
Exceptional,10,房间落地窗很爽，浴缸的景色也很棒，服务到位，居住环境舒适，健身房设备齐全，总体满意。,能看出年代感，但总体上维护还不错，但作为一个五星级酒店，mini bar竟然收费!,Mengqiao,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"8, 2020",China,cn,[List]
Exceptional,10,"Отель очень хорошо расположен, очень чистый и персонал отличный, даже лучше чем в Марина Бэй! Если есть возможность берите комнату с видом на город, тогда у вас в окне будет красоваться Марина Бей и Музей с озером, супер!  
JIT и CELINE нам помогали на протяжении всего прибывания, но также в отеле работает русская девушка, Анастасия, приветливая и внимательная, объяснит вам что к чему в этом городе.",,Annushka,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"22, 2020",Switzerland,ch,[List]
今までの旅行の中で一番贅沢なお部屋を用意してくださり母娘とも感激でした。本当にありがとうございました。また必ず伺いますので宜しくお願い致します。,10,,今回2回目の宿泊でしたが不快感はありませんでした。,Aoki,Family,Club Deluxe Marina Room with Marina Bay view,1,"20, 2020",Japan,jp,[List]
エクセレント！,10,部屋が広々と綺麗で景色も素晴らしく、スタッフのホスピタリティにも癒されました。バスタブとバスソルトがあったので入浴も快適。テレビでyoutubeが観れるのも良かったです。,プールのスタッフがあまりいなかったので時々不便でした,Rina,Family,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",3,"17, 2020",Japan,jp,[List]
