Review title,Username,Review,Rating,date,traveller_type
Excellent service at executive lounge by Hazel & Yi Xuan,teearrjayy,"I booked a staycation and was making my visit to the executive lounge. I was quickly greeted by hazel who immediately made me feel very comfortable. She is amiable and professional. During the evening, I accidentally broke a glass and both Hazel and Yi Xuan was quick to react to the situation. They ensured that I was unharmed and also quickly blocked out the area to ensure no one else would step on the broken glass . They also assured me that everything was fine and I had nothing to worry about.   Definitely huge shoutout to Hazel for exceeding my expectations as a service staff. Truly the epitome of going the extra mile for service.",5,April 2022,Travelled with friends
Fantastic staycation,Zeathereal W,"I stayed at the JW Marriott South Beach for a staycation and it was great! The room was spacious and had a great view. The lounge service was excellent - Parwyna and Hazel Yi Xuan were so attentive and made sure that I had everything I needed. Overall, an excellent experience and I would definitely recommend this hotel!",5,April 2022,Travelled as a couple
Staycation at JW,PPP,Enjoyed the service provided in the Executive Lounge esp the service by Hazel and Yi Yuan. Received alot of attention from both of them and we felt our existence are very welcome. Hotels are very well maintain and upto the hygiene standards esp in this current pandemic situation.,5,April 2022,Travelled with friends
Pleasurable experience as always,c2h5ethan,"As always, a pleasurable experience with JW Marriott South Beach! The experience is always exceptional at the executive lounge where we never cease to be entertained by Hazel and Yi Xuan. Drinks and food are lovely - free flow nonetheless. Always happy to be back.",5,April 2022,Travelled with friends
Best Services 👍,Jay P,"Very good hotel. Great service for lounge afternoon Tea and Evening Cocktails. Specially want to thanks service staff Hazel, Kay and Irene for best best service. Thank you again.🤗🙃🤗🙃🤗🙃🤗🙃🤗🙃🤗🙃🤗🙃🤗🙃🤗🙃🤗🙃🤗🙃🤗🙃🥰🙃🤗🥰🙃🤗🥰🙃🤗🥰🙃🥰🙃🤗🙃🤗🥰🙃🤗🥰🙃🤗🥰🙃👍👍👍",5,April 2022,Travelled on business
Great stay and never fails,Gerald L,"I come here many times and I always come back to this hotel.   The standard of service by Hazel and Antonio in the club lounge is the best and always of the highest level. They manage an excellent team with Kay , Lorraine and Darwyna  who always ensures that I am feel at home at the lounge.  Also not forgetting Luna and Taget at the front desk. I usually deal with more people but these guys are flexible and very understanding.  The only small minor change is that they charge for the spa usage now which they didn’t in the past. I think this is probably due to man power or capacity in the spa. I hope they bring it back for elite members at least because it’s on of the reasons why I stay here.  Lastly, Akira black and Ashwin’s care at his restaurants always ensures the food quality…",5,April 2022,Travelled with friends
Hotel and executive lounge,Sebastian Ng,"Good and cozy’s hotel. Location is near Mrt.  Great service for lounge afternoon Tea. Specially  wanna thanks service staff Hazel, Antonio for good service. The food is nice and enjoyable afternoon day.",5,April 2022,Travelled with friends
Excellent F&B service from Ashwin and Nagu !,S1mG123,"I stayed here during a business trip and the highlight was definitely the consistent service from the staff in the Beach Road Kitchen every morning at breakfast.  Ashwin and Nagu went out of their way every single time I saw them working there to greet me, remember my name (despite seeing hundreds of people everyday!), remember my regular order and help me to order off menu items to accommodate my dietary requirements.  Things like this definitely make a difference and help to create a more personalised experience for guests so well done to the team. Separately, I had a few issues during my stay and thank you also to Talgat attending to my concerns and remediating diligently and effectively.  See you soon.",4,April 2022,Travelled on business
Excellent Service,kaye,"Me & my friend went to JW Marriot Hotel for our long weekend staycay. We have really enjoyed our stay, the room was huge & had a very nice view especially at night with all the city lights it was really beautiful. I will definitely come back to this hotel. And then, the hotel staff’s are also a plus, housekeeping staff Ate Emma? (hope i got her name right) was very nice & hardworking made our room everyday clean & tidy. And then when we went to the pool area another superb staff named Ate Rose attended to us. She’s very friendly and very helpful with our needs during our time in the pool.  Filipino staff’s are really the best! 👍👍👍Keep up the good work ladies! 😁",4,April 2022,Travelled with friends
Easter Staycay,Judy B,"JW Marriott is one of the best Hotels in Singapore. Not just because of the view, location, comfort but because of the excellent service of Rose from Flow 18 and Emma who is very diligent in cleaning our room. These 2 ladies always make sure that we get the excellent service that JW Marriott is known for. Kudos to Rose and Emma! Looking forward to my next stay next month! 🥰",5,April 2022,Travelled with friends
