title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Wonderful,9,,,Julia,Family,Horizon Club Junior Suite King,4,"21, 2022",United Kingdom,gb,[List]
Very Good,8,,,Margarida,Solo traveler,Tower Wing Deluxe King Room,2,"20, 2022",Portugal,pt,[List]
Exceptional,10,,,Amandeep,Couple,Horizon Club Deluxe King Room,1,"20, 2022",Singapore,sg,[List]
Exceptional,10,,,Luigi,Family,Tower Wing Deluxe Family King,2,"20, 2022",Singapore,sg,[List]
Wonderful,9,,,Richard,Family,Garden Wing Deluxe Pool King,1,"16, 2022",Switzerland,ch,[List]
Exceptional,10,,,Zura,Family,Horizon Club Junior Suite King,2,"15, 2022",Singapore,sg,[List]
Wonderful,9,,,Mohd,Family,Horizon Club Junior Suite King,2,"11, 2022",Singapore,sg,[List]
Exceptional,10,,,Chris,Family,Tower Wing Deluxe Twin Room,1,"11, 2022",Australia,au,[List]
Wonderful,9,,,Chiu,Family,Tower Wing Deluxe Twin Room,2,"10, 2022",Singapore,sg,[List]
Exceptional,10,,,Yvonne,Family,Tower Wing Deluxe King Room,2,"10, 2022",Singapore,sg,[List]
Exceptional,10,,,Chee,Family,Garden Wing Deluxe Pool King,2,"10, 2022",Malaysia,my,[List]
Exceptional,10,,,Christian,Family,Garden Wing Deluxe Pool King,2,"7, 2022",United Kingdom,gb,[List]
Wonderful,9,,,Gabriela,Family,Garden Wing Deluxe Family Terrace King,2,"4, 2022",Australia,au,[List]
Very Good,8,,,Ho,Family,Garden Wing Deluxe City King,4,"3, 2022",United States of America,us,[List]
Exceptional,10,,,Prashant,Couple,Garden Wing Deluxe City King,4,"3, 2022",India,in,[List]
Wonderful,9,,,Kwok,Family,Horizon Club Junior Suite King,14,"2, 2022",Hong Kong,hk,[List]
Wonderful,9,,,Danninja,Family,Tower Wing Deluxe King Room,2,"2, 2022",Singapore,sg,[List]
Exceptional,10,,,Kamal,Family,Tower Wing Deluxe King Room,1,"1, 2022",United States of America,us,[List]
Wonderful,9,,,Kwok,Family,Horizon Club Deluxe King Room,11,"30, 2022",Hong Kong,hk,[List]
Wonderful,9,,,Jason,Family,Horizon Club Junior Suite King,1,"30, 2022",United Kingdom,gb,[List]
Wonderful,9,,,Udit,Family,Garden Wing Deluxe Pool King,2,"29, 2022",India,in,[List]
Very Good,8,,,Pohchin,Family,Tower Wing Deluxe King Room,4,"27, 2022",Japan,jp,[List]
Very Good,8,,,Yun,Family,Tower Wing Deluxe Twin Room,1,"26, 2022",Thailand,th,[List]
Wonderful,9,,,Kim,Family,Garden Wing Deluxe City Twin,2,"26, 2022",Australia,au,[List]
Exceptional,10,,,Priscilla,Family,Garden Wing Deluxe City Twin,7,"24, 2022",Hong Kong,hk,[List]
Exceptional,10,,,Yin,Family,Garden Wing Deluxe Pool King,4,"22, 2022",Hong Kong,hk,[List]
Exceptional,10,,,Lam,Family,Tower Wing Deluxe Family King,3,"19, 2022",Vietnam,vn,[List]
Exceptional,10,,,🙄,Family,Tower Wing Deluxe King Room,1,"18, 2022",Singapore,sg,[List]
Exceptional,10,,,Robert,Family,Garden Wing Deluxe City Twin,2,"18, 2022",Australia,au,[List]
Wonderful,9,,,Ken,Family,Horizon Club Junior Suite King,2,"16, 2022",Singapore,sg,[List]
Wonderful,9,,,Keang,Family,Tower Wing Deluxe King Room,7,"16, 2022",Australia,au,[List]
Wonderful,9,,,Phey,Family,Garden Wing Deluxe Pool King,2,"14, 2022",Singapore,sg,[List]
Exceptional,10,,,Matthew,Family,Garden Wing Deluxe City King,5,"12, 2022",Australia,au,[List]
Exceptional,10,,,Yap,Family,Tower Wing Deluxe King Room,2,"12, 2022",Singapore,sg,[List]
Exceptional,10,,,Graham,Couple,Tower Wing Deluxe King Room,2,"7, 2022",Australia,au,[List]
Wonderful,9,,,Bruce,Couple,Garden Wing Deluxe Pool King,3,"4, 2022",Australia,au,[List]
Exceptional,10,,,Nhi,Family,Horizon Club Junior Suite King,4,"4, 2022",United States of America,us,[List]
Exceptional,10,,,Katherine,Family,Tower Wing Deluxe King Room,3,"2, 2022",Papua New Guinea,pg,[List]
Wonderful,9,,アメニティの質は良くない。設備は古い。,Anonymous,Family,,1,"5, 2020",Singapore,sg,[List]
Центр города и стандартный комфорт от Shangri-La,8,Отель в хорошем месте недалеко от центра города с возможностями шоппинга и большим количеством итейных и питейных заведений,"При заселении кроме оплаты был удержан депозит в 220 долларов за каждую ночь. При бронировании данное условие не было указано. Возможно, для людей, выбирающих данный отель, уплата данного депозита не проблема, то сюрприз неприятный",Anonymous,Group,,3,"13, 2020",Russia,ru,[List]
Exceptional,10,不愧是香格里拉酒店，服务，酒店清洁度，早餐，员工素质都是一流的,,Anonymous,Family,,2,"6, 2020",China,cn,[List]
Good,7.9,サービスは良い,街中に出るのに徒歩ではやや遠い,Anonymous,Family,,4,"6, 2020",Japan,jp,[List]
良い休日になりました☆,10,"少々中心からは離れていますが、タクシー代の安いシンガポールでは問題ありませんでした。
お部屋は広々していて、スタッフも親切でとても気に入りました。
朝ごはんもバリエーション豊かで美味しかったです。レストランのスタッフも親切で、色々とお願いしてもいやな顔もせず親切でした。クラブフロアもお食事も美味しく居心地よかったです。
また伺いたいです。","場所が中心からは離れている点。ただその為に静かな環境で、くつろぐには最適でした。
卓球やビリヤード等の娯楽があれば、もっと良かったと思います。",Anonymous,Family,,2,"2, 2020",Japan,jp,[List]
Exceptional,10,"아이에게 굉장히 친절한 숙소였습니다
키즈 클럽을 포함해서 아이용 어메니티나 웰컴선물, 조식까지
모든것이 만족스러웠어요",딱히 모르겠습니다,Anonymous,Family,,2,"30, 2019",South Korea,kr,[List]
Excellent！！,9.6,バレーウイングに宿泊し、Singaporeで仕事と観光を満喫しました。老舗ホテルのエレガントで暖かな雰囲気、スタッフの方々の笑顔と気配りが、最高でした。お金では測れない素敵な思い出をたくさん頂きました。感謝しています。,4泊5日滞在しました。全く思い当たりません。,Anonymous,Couple,,1,"9, 2019",Japan,jp,[List]
ゆったり,10,朝食が美味しかった。スタッフの皆さんが丁重。,特に無し。,Anonymous,Solo traveler,,3,"1, 2019",Japan,jp,[List]
Spitzen Hotel mit einmaligem Frühstück und excellentem Personal in bester Lage,10,"Wir hatten einen Zugang zum Horizon Club, das Frühstück dort war wohl eines der besten, das wir bisher genießen durften, noch dazu im 24. Stock mit Blick über eines der besten Viertel von Singapur.
Außergewöhnlich freundliches und zuvorkommendes Personal, Top Betreuung, jeden Tag wurden die Betten vor dem Abend vorbereitet und mit einer kleinen Aufmerksamkeit versehen. Sehr geschmackvolle Einrichtung, vom Bett aus hat man in der Nacht einen Überblick über die Stadt.","In diesem Hotel ist nichts zu finden, was nicht gefällt !!",Anonymous,Family,,4,"14, 2019",Austria,at,[List]
好,9.2,蜜月旅行准备了蛋糕什么的非常贴心,房间可以适当大点,Anonymous,Couple,,3,"30, 2019",China,cn,[List]
Exceptional,10,都特别优异.每天房间提供水和水果 让客人感觉方便体帖,泳池如果为swimmers 隔出两道水线会更加好。即分出fitness swim 与for leisure.,Anonymous,Family,,3,"13, 2019",China,cn,[List]
Fair,5,,早餐有待加强,Anonymous,Couple,,1,"6, 2020",Singapore,sg,[List]
常宿として使用しています。,7,自然と緑に溢れた環境、全体の雰囲気、落ち着き感。,スタッフの質は従来全体的に良好だが、今回は一部のフロントスタッフが入ったばかりなのかかなり未熟な印象でした。ロビーでの食事メニューは中華系が中心ですが、もう少し洋風メニューを増やして欲しいです。,Anonymous,Solo traveler,,3,"15, 2019",Japan,jp,[List]
Exceptional,10,,,Elisabeth,Solo traveler,Garden Wing Deluxe City King,3,"21, 2022",Australia,au,[List]
Exceptional,10,,,Alyssa,Couple,Horizon Club Junior Suite King,2,"19, 2022",Singapore,sg,[List]
Very Good,8,,,Arnauld,Family,Garden Wing Deluxe Pool King,9,"19, 2022",New Zealand,nz,[List]
Exceptional,10,,,Satyajit,Family,Tower Wing Deluxe King Room,6,"18, 2022",India,in,[List]
Exceptional,10,,,Kaori,Solo traveler,Tower Wing Deluxe King Room,2,"18, 2022",Singapore,sg,[List]
Exceptional,10,,,Kasey,Solo traveler,Tower Wing Deluxe King Room,2,"17, 2022",Australia,au,[List]
Wonderful,9,,,Ahmed,Family,Tower Wing Deluxe Twin Room,4,"14, 2022",Egypt,eg,[List]
Wonderful,9,,,Provini,Couple,Tower Wing Deluxe King Room,2,"13, 2022",Singapore,sg,[List]
Very Good,8,,,Shaden,Family,Tower Wing Deluxe King Room,4,"12, 2022",Saudi Arabia,sa,[List]
Exceptional,10,,,Yoshen,Couple,Tower Wing Deluxe King Room,1,"10, 2022",Australia,au,[List]
Wonderful,9,,,Yvonne,Family,Tower Wing Deluxe King Room,1,"9, 2022",Singapore,sg,[List]
Wonderful,9,,,Manuel,Couple,Tower Wing Deluxe King Room,2,"5, 2022",Philippines,ph,[List]
満足ステイ。,9,"朝食は種類も豊富であった。
滞在日程が許せばプールなどでのんびりした時間を過ごせたがざんねんでした。",夕刻時エントランス付近の混雑がひどい。,Toshiyuki,Family,Tower Wing Deluxe Twin Room,2,"29, 2019",Japan,jp,[List]
Favoloso,9.6,"Struttura stupenda, con giardino tropicale unico ed ampia area relax",Un po' di coda per fare colazione,Luca,Group,Tower Wing Deluxe King Room,1,"25, 2019",Italy,it,[List]
Excellent,8.8,服务很好,位置不是很方便,海燕,Family,Tower Wing Deluxe Twin Room,3,"22, 2019",China,cn,[List]
"5 Sternepreis für eine Jugendherbergsleistung im ""Flagship"" der Gruppe",3,"Geräumigkeit des Zmmers,
Zimmerservice","Service in der Business Lounge: Auswahl und Verfügbarkeit von Speisen; unmotivierter, unfreundlicher Service.
Frühstück im Hauptrestaurant: Trotz vorzubuchender Zeitfenster lange Schlangen, dann Tische mit 50cm Abstand, maximal gehetzter unfreundlicher Service
Im Gourmetrestaurant: Abgewetzte Ausstattung, 30 Min bis zum Check out, Serviecekräfte bauten um und unterhielten sich;
Lounge-Restaurant: 1 Stunde Wartezeit auf die bestellte Speise (sorry, haben wir vergessen) bei völliger Unterauslastung...",Hans,Couple,Horizon Club Junior Suite King,3,"2, 2022",Germany,de,[List]
Fair,5,Schöne Anlage,"Staff unfreundlich , Frühstück im The Line
desaster",Frank,Couple,Garden Wing Deluxe City King,5,"9, 2022",Germany,de,[List]
昔の方が良かった,5,清潔であった,多くのスタッフが、仕事に慣れていないので、以前と比較して快適に感じなかった,Atsuo,Couple,Valley Wing Deluxe Twin Room,4,"30, 2022",Japan,jp,[List]
L'hotel a considérablement vieilli en 5 années. IL n'est plus à la hauteur d'un 5 étoiles.,5,,L'hotel a considérablement vieilli en 5 années. IL n'est plus à la hauteur d'un 5 etoiles. Il est par contre très couteux.,Pascal,Family,Tower Wing Deluxe King Room,2,"3, 2022",France,fr,[List]
遊ぶには良いけど食べ物が微妙。泊まる部屋との格差があるらしい,3,誕生日ケーキ、子供用のトレジャーハント,モーニングがマズイ。なかなか来ない。11時過ぎると掃除機を回す。食べているのに失礼すぎる。誕生日宿泊と伝えても部屋のグレードアップなど全く無し、プールは1時間しか予約出来ない。日本人スタッフは居る事になっているがロビーには居なく、なかなか来ない。,Chiho,Family,Garden Wing Deluxe City Twin,2,"9, 2022",Singapore,sg,[List]
Disappointing,4,环境不错，很满意,延迟我入住的时间，3点入不到房，2小时后才入进，已经浪费时间了,Tan,Couple,Garden Wing Deluxe Pool King,1,"15, 2021",Singapore,sg,[List]
Pleasant,6,柜台服务人员很亲切，进入房间的眼前，桌上已经准备好生日蛋糕生日卡，谢谢服务人员，😂,"停车场很肮脏。
我住在八楼，尾端花圃尽然有蜗牛爬动。",Woo,Couple,Garden Wing Deluxe City King,1,"26, 2020",Singapore,sg,[List]
Good,7,Kenne dad hotel seit langem,,Franz,Couple,Tower Wing Deluxe King Room,2,"9, 2020",Germany,de,[List]
一如既往。进入香格里拉感到很温馨,7,早餐。除夕夜晚餐安排的很好。,,Masatoshi,Couple,Tower Wing Deluxe King Room,3,"24, 2020",China,cn,[List]
Fair,5,,"더운날씨라 아이와 걸어서 시내로나가기 먼 거리였음 다행히 셔틀버스가있었으나 한시간에 1대라불편
1층이라 그런지 책자및 침대에 작은벌레들이  ㆍㆍㆍ",Jonghee,Family,Garden Wing Deluxe City King,2,"2, 2020",South Korea,kr,[List]
もう少しこちらの要望を言えば良かった。今後悔……,3,"朝食が旨かった。
日本人スタッフがいたのは良かった。","部屋の照明システムが複雑で有る。
事前に説明して欲しい。今まで経験したことが無い仕組みで有る。
バスタブの確認はなしシャワ－のみの部屋で有った。（高級ホテルはバスタブは当然ありと思っていた。）
部屋が2階で入り口に近すぎる。",Takayuki,Group,Garden Wing Deluxe City Twin,3,"31, 2020",Japan,jp,[List]
Pleasant,6.7,服务,卫生方面：很明显床单脏了，一样只给整理一下没换。第一次我使用浴巾过程中发现有其他客人长头发。,程,Solo traveler,Valley Wing Deluxe King Room,4,"28, 2020",Thailand,th,[List]
Good,7,,"Wenn man immer nur in die Orchard Road will dann ist die Lage gut das sind es nur ca. 200 m hin.
Für alle anderen Sehenswürdigkeiten und Aktivitäten liegt das Hotel wirklich am anderen Ende.
Was mich ein bisschen stört ist dass ich überhaupt keinen Service kostenlos gibt, sprich man muss wirklich alles extra bezahlen.
Das Frühstück geht in das Mittagessen ohne Pause über und dabei ist mir auch ein Missgeschick passiert und zwar habe ich mir ein Teller Nudeln geholt dabei hat die Kellnerin mich dann auch gefragt ob ich lunch gebucht habe und ich sagte nein.
Ich sage ich gehe ganz schnell hoch und kläre das ab dass es ein Missverständnis gab.
Der Rezeptionist sprach sehr gut Englisch und hat mich komischerweise trotzdem nicht verstanden und hat mich andauernd gefragt ob ich finde dass das Mittagessen zu teuer ist so sagte ich nein aber es wäre schön wenn Sie mir etwas entgegenkommen könnten da ich annahm es wäre nur Frühstück um habe aber aus Versehen einen Teller vom Mittagessen gegessen ohne Fleisch ohne irgendwas wirklich nur Nudeln.
Dann musste ich trotz allem madenlos 85 € bezahlen das war die teuerste asiabox sozusagen die ich in meinem Leben je hatte die bekomme ich in Berlin an jeder Ecke für 2,95 €
Das alleine war für mich ausschlaggebend sich so zu stur zu stellen dass ich da nie mehr einchecken würde.
Da ging es mir noch nicht mal um das Geld sondern hauptsächlich ums Prinzip weil gar kein Entgegenkommen da war.
Der Pool die liegen die Auflagen das war alles top abends bekommt man noch an einer kleinen Bar was zu trinken vorne in der Haupt Lobby ab Mitternacht würde ich sagen nicht mehr.",Helga,Family,Garden Wing Deluxe Pool King,3,"24, 2020",Germany,de,[List]
Pleasant,6.7,Zwembad en shang palace fantastisch.,"Kamers verouderd, hotel erg druk waardoor kwaliteit ontbijt en algemene service niet voldeden aan verwachte shangri-la standaard. Jammer",Herbert,Family,Tower Wing Deluxe King Room,3,"8, 2020",Netherlands,nl,[List]
優雅な気分に浸れました。,7,ロビーでいつでもドリンクの全ての種類に対応できる。,ﾊｲﾃｨ、カクテルタイムの食事、朝食が不味いのには一気に良いホテルの評価が落ちました。,船越,Family,Valley Wing Deluxe Twin Room,1,"4, 2020",Japan,jp,[List]
Good,7,"- Zimmer modern (Clubroom)
- Lobby sehr modern und schön gestaltet
- Aufzüge sind unglaublich schnell
- Getränke- und Essenauswahl top in der Clublounge",- do not disturb Zeichen wird missachtet (am Nachmittag wurde dann angerufen und auch noch geklopft um zu checken ob alles OK wäre),Sapphirestef,Group,Horizon Club Deluxe King Room,3,"2, 2019",Germany,de,[List]
Andere Mütter haben auch schöne Töchter .,7,"Leider haben wir ein muffiges Zimmer bekommen .nach dem der Zimmerservice von mir angesprochen wurde versuchte er dies mit Vebres zu beheben .Leider ohne Erfolg . Als wir dann nachts ins Hotel kamenwar der Gestnang Kaum auszuhalten .
An der Recepzion wollte mann mir erst nicht helfen .Erst nach verlangen des Hotelmanagers ging es dann voran so dass wir dann nach gut einer Stunde ein anderes Zimmer bekommen haben . Das war dann  OK .Buffett ist nicht mehr das was es war. Keine Glser bei Saft und Sekt ab10.10 UHR usw. Wir kommen nicht mehr.",,Fred,Group,Tower Wing Deluxe Twin Room,2,"18, 2019",Germany,de,[List]
まあまあ,5.8,展望がよかった,部屋に誇りがたまっていた。,Osamu,Couple,Tower Wing Deluxe King Room,4,"6, 2019",Japan,jp,[List]
Good,7.1,architecture du bâtiment et jardin paysagé magnifique,le buffet du soir relativement cher pour pas dire totalement exagéré envue de la prestation et qualité des aliments...intoxication par manque de fraîcheur fruit de mer...laisse à désirer quel dommage vue l'établissement,Bris,Couple,Garden Wing Deluxe City King,1,"5, 2019",France,fr,[List]
Disappointing,4.2,,"1. 조식식당에 (The Line) 직원이 불친절 했어요. 체크옷시 직원한테 이야기 했구요. 특별한 조치는 없었어요. 
2. 호텔방이 위아래층 층간소음이 심해. 투숙내내 불편했음. (스위트방에 투숙했음)",Yongmin,Family,Garden Wing One Bedroom Suite King,4,"18, 2019",South Korea,kr,[List]
bien dans l’ensemble,8,"la piscine
le play ground pour les enfants",les prix des restaurants assez chers,Anonymous,Family,,1,"17, 2021",Reunion,re,[List]
Wonderful,9,,プールが1時間のみの入替制,Anonymous,Solo traveler,,1,"25, 2021",Singapore,sg,[List]
Réservation booking.com non reçue...,7.5,,"A mon arrivée, l’hôtel n’avait toujours pas reçu ma réservation et m’a demandé de repayer le séjour alors qu’un prélèvement par booking était stipulé pour l’intégralité de celui-ci. J’ai du me déplacer à trois reprises à la réception  pour solutionner le problème. Au final, j’ai payé à la réception sans être sure que booking.com n’a pas prélevé entre temps le prix comme indiqué dans la réservation.",Roxie,Family,Tower Wing Deluxe Twin Room,2,"18, 2019",France,fr,[List]
Wonderful,9.2,"Die Unterkunft war sauber und in Ordnung.
Das Frühstück war auch sehr vielseitig und schmackhaft.",,Horst,Family,Horizon Club Junior Suite King,2,"15, 2019",Germany,de,[List]
Excellent,8.8,,,Nawaf,Couple,Horizon Club Deluxe King Room,5,"14, 2019",Saudi Arabia,sa,[List]
Dyrt boende men ändå prisvärt med tanke på vad man fick för pengarna,10,Personalen outstanding!,Har inget att klaga på,Sten,Couple,Garden Wing Deluxe Pool King,5,"13, 2019",Sweden,se,[List]
Wonderful,9,"Excellentes Frühstück, schöner Horizon Club mit sehr delikatem Essem, schöner Ausblick, sehr gediegen und trotz der Größe eine sehr persönliche Atmosphäre",,Christina,Couple,Horizon Club Deluxe King Room,1,"10, 2019",Germany,de,[List]
Very Good,8.3,"スタッフの教育、対応が行き届いており
ゆったりした時間がすごせた。",,Hideki,Couple,Tower Wing Deluxe Twin Room,1,"10, 2019",Thailand,th,[List]
Exceptional,9.6,"Aamiaisbuffet erittäin kattava. Allas-alue viihtyisä ja kuntosali hyvin varustettu, jopa sauna löytyi. Ystävällinen ja avulias henkilökunta.",-,Laura,Group,Tower Wing Deluxe Twin Room,5,"8, 2019",Finland,fi,[List]
プールでのんびり,10,朝食が種類も多く美味しかったです。特に中華の点心とワッフルが美味しかったです。プールが庭の中にあり、スタッフの方がチェアにタオルをセットしてくれたり、氷ったフルーツのサービスがあったり優雅です。,,Mayumi,Family,Tower Wing Deluxe King Room,1,"7, 2019",Japan,jp,[List]
Good hospitality!,9.2,宿泊前から、アレルギーや早朝出発など、さまざまな事に対応して下さいました。お部屋もとても快適！各国料理が並ぶ朝食ブッフェは、朝食付きにする価値ありです。,,ひなた,Group,Garden Wing Deluxe Pool Twin,4,"5, 2019",Japan,jp,[List]
Strålende,10,Alt tipp topp. Helt utmerket med alle fasiliteter.,Ingenting,Mette,Couple,Tower Wing Deluxe King Room,3,"5, 2019",Norway,no,[List]
Exceptional,10,"Hotel rewelacja .
Polecam każdemu 👏👏
Czysto ,wszędzie blisko ,cicho i spokojnie .
Przepyszne śniadania i piekny ogród z basenem 🏝☀️",,Piotr,Family,Garden Wing Deluxe City Twin,2,"2, 2019",Poland,pl,[List]
Exceptional,10,"le lounge est superbe ,le service hyper personnalisé, les petits déjeuners parfaits. La formule tout compris est vraiment simple et efficace.",tout est bien.,Jean,Couple,Valley Wing Deluxe King Room,3,"27, 2019",France,fr,[List]
最高！,9.6,"空間がとても素敵だった
豪華な気分を味わう事が出来た
リラックスして過ごす事が出来た",プールがもう少し広いと良い,Ayako,Group,Garden Wing Deluxe Pool Twin,1,"25, 2019",Japan,jp,[List]
満足できます！,8.8,繁華街オーチャードにほど近い場所ながら、都会の喧騒とは無縁の静かな空間に癒されます。ホテルに囲まれた庭園は、植物園のような趣き。滝があり、川が流れ、この中を散歩するだけでも十分に楽しめ、リラックスできます。ニューオータニが誇る日本庭園のシンガポール版といったところでしょうか。ホテルでゆったりと過ごしたい方には、特にお勧めです。,まあ、良い点の裏返しではありますが、眺望はホテルの中庭となります。マリーナベイのシンガポールらしい夜景を楽しみたい方は、リッツか、マリナベイサンズへどうぞ。これは、良い悪いではなく、何を求めるか、ですね。,Tsuyoshi,Family,Garden Wing Deluxe Pool Twin,1,"24, 2019",Japan,jp,[List]
