title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Exceptional,10,,,勇,Group,Deluxe Twin Garden View Room,1,"7, 2019",China,cn,[List]
Exceptional,10,,,Cristina,Family,Deluxe Twin Garden View Room,1,"6, 2019",United States of America,us,[List]
Exceptional,10,,,Mauro,Couple,Deluxe King City View Room,2,"6, 2019",Italy,it,[List]
Exceptional,10,,,Rafał,Group,Deluxe King City View Room,2,"6, 2019",Poland,pl,[List]
Very Good,8,,,Ryaka,Family,Premier Twin Garden View Room,4,"6, 2019",Cyprus,cy,[List]
Wonderful,9,,,Thorsten,Family,Deluxe Twin Garden View Room,3,"6, 2019",Germany,de,[List]
Wonderful,9.2,,,Manuela,Group,Deluxe King City View Room (3 People),4,"6, 2019",Germany,de,[List]
Wonderful,9.2,,,Thomas,Group,Deluxe Twin City View Room,1,"6, 2019",Germany,de,[List]
Wonderful,9.2,,,Sandrine,Couple,Deluxe Twin,1,"5, 2019",Germany,de,[List]
Very Good,8.3,,,Salah,Solo traveler,Deluxe King Sky View,1,"5, 2019",Israel,il,[List]
Exceptional,10,,,Ofek,Couple,Deluxe King Garden View Room,1,"5, 2019",Israel,il,[List]
Exceptional,10,,,Hanife,Group,Deluxe Twin,1,"9, 2020",Switzerland,ch,[List]
Exceptional,10,,,Veters,Couple,Deluxe King Harbor View Room,1,"9, 2020",Russia,ru,[List]
Exceptional,10,,,C_h_a_r_l_y,Family,Family Studio,1,"9, 2020",Austria,at,[List]
Exceptional,10,,,Anna,Group,Family Studio,1,"8, 2020",Russia,ru,[List]
Excellent,8.8,,,Markus,Family,Deluxe Twin Garden View Room (3 People),3,"8, 2020",Germany,de,[List]
Wonderful,9,,,Hoyeol,Family,Deluxe Twin Garden View Room,1,"8, 2020",South Korea,kr,[List]
Exceptional,10,,,Yukiya,Couple,Deluxe King,1,"8, 2020",South Korea,kr,[List]
Wonderful,9,,,Aziz,Family,Premier King Garden View Room,4,"8, 2020",Uzbekistan,uz,[List]
Very Good,8.3,,,Liudmila,Family,Deluxe King City View Room (3 People),1,"8, 2020",Russia,ru,[List]
Exceptional,10,,,Elena,Family,Deluxe King Harbor View Room,1,"8, 2020",Russia,ru,[List]
Exceptional,10,,,Cristian,Family,Deluxe Twin Room - Lower Floor (3 People),2,"8, 2020",Romania,ro,[List]
Exceptional,9.6,,,Wlodzimierz,Couple,Premier King,2,"7, 2020",Poland,pl,[List]
Wonderful,9,,,Walter,Couple,Deluxe King Garden View Room,2,"7, 2020",Germany,de,[List]
Exceptional,10,,,Elena,Couple,Deluxe King Harbor View Room,1,"7, 2020",Russia,ru,[List]
Exceptional,10,,,Florian,Couple,Deluxe Twin Garden View Room,1,"7, 2020",Germany,de,[List]
Wonderful,9,,,Vasi,Couple,Deluxe King Harbor View Room,1,"7, 2020",Romania,ro,[List]
Very Good,8,,,Nicoletaliliana,Family,Deluxe King,1,"7, 2020",Romania,ro,[List]
Wonderful,9.2,,,Bernd,Couple,Premier King City View Room,2,"7, 2020",Germany,de,[List]
Exceptional,10,,,Карина,Couple,Premier King Garden View Room,1,"7, 2020",Russia,ru,[List]
Exceptional,10,,,Incheol,Solo traveler,Deluxe King Garden View Room,1,"7, 2020",South Korea,kr,[List]
Excellent,8.8,,,Mert,Solo traveler,Deluxe King,1,"7, 2020",Turkey,tr,[List]
Exceptional,9.6,,,Inna,Group,Deluxe Twin,1,"7, 2020",Russia,ru,[List]
Exceptional,10,,,Hideyuki,Family,Premier Twin,1,"7, 2020",Japan,jp,[List]
Exceptional,10,,,Ido,Couple,Premier King Garden View Room,1,"7, 2020",Israel,il,[List]
Exceptional,10,,,Fouad,Couple,Premier King Garden View Room,1,"7, 2020",Saudi Arabia,sa,[List]
Exceptional,10,,,Linnea,Group,Special Offer - Deluxe King City View Room,2,"19, 2019",Norway,no,[List]
Wonderful,9.2,,,Lars,Family,Deluxe King,2,"19, 2019",Denmark,dk,[List]
Top ein Besuch Wert,9,,,Denny,Couple,The Grand Club King Garden View Room,4,"19, 2019",Germany,de,[List]
Excellent,8.8,,,Christian,Family,Deluxe King Harbor View Room,2,"19, 2019",Germany,de,[List]
Exceptional,10,,,Magnus,Couple,The Club Room King City View,3,"18, 2019",Sweden,se,[List]
Exceptional,9.6,,,Iryna,Couple,Special Offer - Premier King City View Room,3,"18, 2019",Ukraine,ua,[List]
Very Good,8,,,Di,Couple,Premier Twin Garden View Room,1,"18, 2019",China,cn,[List]
Exceptional,10,,,Kathrin,Couple,Deluxe King,1,"18, 2019",Germany,de,[List]
Exceptional,9.6,,,Marco,Couple,The Grand Club King Garden View Room,2,"18, 2019",Germany,de,[List]
Wonderful,9,,,Tatiana,Family,Premier Twin Garden View Room,1,"17, 2019",Russia,ru,[List]
Exceptional,10,,,Yookyeong,Family,Premier King Garden View Room (3 People),1,"17, 2019",South Korea,kr,[List]
Exceptional,10,,,Evi,Couple,Premier Twin,1,"17, 2019",Switzerland,ch,[List]
Exceptional,10,,,Edi,Solo traveler,Premier King City View Room,2,"17, 2019",Croatia,hr,[List]
Wonderful,9,,,Laura,Couple,Premier King City View Room,1,"17, 2019",Italy,it,[List]
Exceptional,10,,,Jaenicke,Couple,Deluxe King Harbor View Room,1,"16, 2019",Germany,de,[List]
Very Good,8,,,Visoker,Family,Deluxe King,2,"16, 2019",Israel,il,[List]
Exceptional,10,,,Ida,Family,Deluxe King Garden View Room,1,"16, 2019",Germany,de,[List]
Exceptional,10,,,Елисавета,Couple,Deluxe King Sky View,1,"16, 2019",Bulgaria,bg,[List]
Wonderful,9,,,Gregoire,Solo traveler,Premier King Sky View,1,"15, 2019",Luxembourg,lu,[List]
Exceptional,10,,,Tanggon,Family,Premier King City View Room,1,"15, 2019",Indonesia,id,[List]
Exceptional,10,,,Helle,Couple,Premier King Garden View Room,2,"15, 2019",Denmark,dk,[List]
Exceptional,10,,,Irena,Couple,Deluxe King,1,"15, 2019",Italy,it,[List]
Very Good,8,,,Yun,Group,Deluxe Twin,1,"15, 2019",China,cn,[List]
Exceptional,10,,,Mengya,Family,Special Offer - Premier Twin City View Room,2,"15, 2019",Australia,au,[List]
Exceptional,10,,,Mariangeles,Family,Deluxe King Garden View Room,4,"14, 2019",Argentina,ar,[List]
Very Good,8.3,,,Rio,Solo traveler,Deluxe King,1,"14, 2020",Japan,jp,[List]
Exceptional,10,,,Jarosław,Family,Deluxe King Harbor View Room,1,"14, 2020",Poland,pl,[List]
Exceptional,10,,,Raquel,Family,Family 1 Bedroom,3,"14, 2020",Brazil,br,[List]
Very Good,8,,,Vaza,Family,Premier Twin Room - Lower Floor (3 People),1,"14, 2020",Thailand,th,[List]
Exceptional,10,,,Luchinka,Family,Premier King Garden View Room,1,"14, 2020",Russia,ru,[List]
Exceptional,10,,,Luchinka,Family,Premier King City View Room,2,"14, 2020",Russia,ru,[List]
Exceptional,10,,,Marcella,Family,Deluxe King,1,"14, 2020",Italy,it,[List]
Wonderful,9,,,Thomas,Solo traveler,Premier King Sky View,1,"14, 2020",Italy,it,[List]
Very Good,8,,,Patchareeporn,Solo traveler,Premier King Garden View Room,1,"14, 2020",Thailand,th,[List]
Very Good,8,,,Bakytzhan,Couple,Deluxe King,3,"14, 2020",Kazakhstan,kz,[List]
Exceptional,10,,,Merav,Couple,Deluxe King Sky View,1,"13, 2020",Israel,il,[List]
Exceptional,10,,,Martin,Couple,Deluxe Twin Garden View Room,2,"13, 2020",Switzerland,ch,[List]
Exceptional,10,,,Marcel,Couple,Premier Twin City View Room,1,"13, 2020",Germany,de,[List]
Exceptional,10,,,Priscilla,Couple,Deluxe King,1,"13, 2020",Brazil,br,[List]
Exceptional,9.6,,,Yauheni,Family,Deluxe King City View Room,1,"13, 2020",Belarus,by,[List]
Exceptional,10,,,Frederico,Couple,Premier King Garden View Room,1,"13, 2020",Brazil,br,[List]
Wonderful,9,,,Oksana,Family,Family Studio,1,"13, 2020",Russia,ru,[List]
Exceptional,10,,,Xia,Solo traveler,Premier Twin Garden View Room,2,"13, 2020",China,cn,[List]
Exceptional,10,,,Tomáš,Group,The Club Room King City View,3,"13, 2020",Czech Republic,cz,[List]
Excellent,8.8,,,Fang,Family,Premier King Garden View Room,2,"13, 2020",China,cn,[List]
Wonderful,9.2,,,Shiroh,Group,Deluxe Twin City View Room,2,"12, 2020",Japan,jp,[List]
Very Good,8.3,,,Anita,Couple,Premier King Garden View Room,1,"12, 2020",Norway,no,[List]
Exceptional,9.6,,,Marianne,Couple,Deluxe King,1,"12, 2020",Austria,at,[List]
Wonderful,9,,,Lenka,Family,Deluxe King Sky View,2,"12, 2020",Slovakia,sk,[List]
Exceptional,10,,,Анна,Couple,Deluxe Twin,1,"12, 2020",Russia,ru,[List]
Exceptional,10,,,Shaodong,Family,Premier Twin Garden View Room,2,"20, 2020",China,cn,[List]
Wonderful,9,,,Simin,Family,Premier Twin City View Room (3 People),3,"20, 2020",South Korea,kr,[List]
Exceptional,9.6,,,Dariusz,Couple,The Club Room King City View,4,"20, 2020",Poland,pl,[List]
Exceptional,10,,,Zhang,Family,Deluxe Twin Garden View Room,1,"20, 2020",China,cn,[List]
Exceptional,10,,,Anatoliy,Couple,Deluxe Twin City View Room,1,"20, 2020",Russia,ru,[List]
Exceptional,10,,,Gisela,Couple,Deluxe Twin City View Room,4,"20, 2020",Germany,de,[List]
Exceptional,10,,,Ming-hsien,Family,Deluxe Twin,1,"19, 2020",Taiwan,tw,[List]
Exceptional,9.6,,,Marcello,Family,Premier Twin Garden View Room (3 People),6,"19, 2020",Brazil,br,[List]
Exceptional,10,,,Christoph,Solo traveler,Deluxe King Garden View Room,1,"19, 2020",Austria,at,[List]
Wonderful,9.2,,,Ralph,Couple,Deluxe King,2,"19, 2020",Maldives,mv,[List]
Very Good,8.3,,,Tobias,Group,Deluxe King Sky View (3 People),2,"19, 2020",Sweden,se,[List]
All good,10,,,Alfonso,Group,Premier King,1,"19, 2020",Italy,it,[List]
Exceptional,10,,,Xue,Family,Deluxe King City View Room,1,"19, 2020",New Zealand,nz,[List]
Exceptional,10,,,Petra,Family,Deluxe Twin,2,"19, 2020",Slovenia,si,[List]
Exceptional,10,,,Christian,Group,Deluxe King,2,"19, 2020",Germany,de,[List]
Exceptional,10,,,Rafał,Family,Deluxe King City View Room,1,"19, 2020",Poland,pl,[List]
Exceptional,10,,,San,Couple,Deluxe King,1,"19, 2020",South Korea,kr,[List]
Very Good,8.3,,,Masao,Group,Premier Twin Garden View Room,2,"19, 2020",Japan,jp,[List]
Wonderful,9,,,Yuri,Couple,Deluxe King Sky View,1,"18, 2020",Russia,ru,[List]
Wir hatten ein paar traumhafte tage,10,,,Josef,Couple,Deluxe King,3,"18, 2020",Germany,de,[List]
Wonderful,9.2,,,Dmitry,Couple,Deluxe King Garden View Room,1,"18, 2020",Russia,ru,[List]
Exceptional,10,,,Haim,Solo traveler,Deluxe Twin City View Room,3,"18, 2020",Israel,il,[List]
Exceptional,10,,,Chiara,Couple,Deluxe King Garden View Room,1,"18, 2020",Italy,it,[List]
Good,7.9,,,Carlos,Family,Orchid Suite City View,4,"18, 2020",Brazil,br,[List]
Exceptional,10,,,Mohammad,Family,Deluxe King Harbor View Room,1,"18, 2020",Saudi Arabia,sa,[List]
Very Good,8.3,,,Svetlana,Couple,Premier King Harbor View Room,2,"12, 2020",Russia,ru,[List]
Exceptional,10,,,Silvio,Family,The Club Room King City View,3,"12, 2020",Germany,de,[List]
Exceptional,10,,,Shion,Group,Deluxe King Room - Lower Floor (3 People),1,"12, 2020",New Zealand,nz,[List]
Exceptional,10,,,Monika,Couple,Deluxe King City View Room,3,"11, 2020",Estonia,ee,[List]
Wonderful,9,,,Pierre,Couple,The Club Room King City View,3,"11, 2020",Bulgaria,bg,[List]
Exceptional,10,,,Michaela,Couple,Deluxe King,1,"11, 2020",Italy,it,[List]
Exceptional,10,,,Natalia,Family,Deluxe Twin,1,"11, 2020",Spain,es,[List]
Exceptional,9.6,,,Zosia,Family,The Club Room King City View,1,"11, 2020",Poland,pl,[List]
Exceptional,10,,,Raimund,Couple,Deluxe King Garden View Room,3,"10, 2020",Germany,de,[List]
Wonderful,9,,,Sergei,Couple,Deluxe King Harbor View Room,2,"10, 2020",Russia,ru,[List]
Exceptional,10,,,Людмила,Family,Premier Twin Garden View Room (3 People),1,"10, 2020",Russia,ru,[List]
Excellent,8.8,,,Rafa,Family,Premier Twin Garden View Room,1,"10, 2020",Brazil,br,[List]
Wonderful,9,,,Kenyen,Family,Deluxe King Garden View Room,1,"10, 2020",Taiwan,tw,[List]
Exceptional,9.6,,,Tamara,Couple,Deluxe Twin,1,"10, 2020",Germany,de,[List]
Very Good,8.3,,,Marlena,Solo traveler,Deluxe King,1,"10, 2020",Germany,de,[List]
Exceptional,9.6,,,Gs,Couple,Deluxe King Garden View Room,1,"10, 2020",Germany,de,[List]
Wonderful,9,,,Artur,Couple,Premier King Garden View Room,2,"9, 2020",Cyprus,cy,[List]
Wonderful,9.2,,,Gabriela,Group,Deluxe Twin Garden View Room,1,"9, 2020",Brazil,br,[List]
Very Good,8.5,,,Yiyun,Family,Premier King Garden View Room,1,"9, 2020",Taiwan,tw,[List]
Wonderful,9,,,Vladimir,Family,Deluxe Twin Garden View Room,3,"9, 2020",Serbia,rs,[List]
Very Good,8,,,Detlef,Couple,Deluxe King Sky View (3 People),3,"9, 2020",Germany,de,[List]
Exceptional,10,,,Jane,Family,Premier King,1,"9, 2020",Ukraine,ua,[List]
Exceptional,9.6,,,Susi,Family,The Club Room King City View,1,"9, 2020",Germany,de,[List]
Exceptional,10,,,Виктор,Family,Premier Twin Garden View Room,1,"9, 2020",Russia,ru,[List]
Excellent,8.8,,,Bohdan,Family,Deluxe Twin City View Room,1,"9, 2020",Ukraine,ua,[List]
Exceptional,10,,,Dmitry,Family,Deluxe King Harbor View Room,1,"16, 2020",Russia,ru,[List]
Exceptional,10,,,Norihito,Couple,Premier Twin City View Room,4,"16, 2020",Japan,jp,[List]
Very Good,8,,,Itoky1,Family,Orchid Suite Garden View,2,"16, 2020",Japan,jp,[List]
Very Good,8,,,Masakazu,Solo traveler,Premier Twin Garden View Room,2,"16, 2020",Japan,jp,[List]
Exceptional,10,,,Natalia,Couple,Deluxe King City View Room,1,"15, 2020",Russia,ru,[List]
Exceptional,10,,,Арсен,Group,Deluxe King,1,"15, 2020",Russia,ru,[List]
Exceptional,10,,,Rafal,Couple,Premier King Garden View Room,1,"15, 2020",Poland,pl,[List]
Exceptional,10,,,Aivo,Couple,Premier Twin Garden View Room,1,"15, 2020",Estonia,ee,[List]
Very Good,8,,,Pavel,Couple,Deluxe King City View Room,1,"15, 2020",Russia,ru,[List]
Very Good,8.3,,,文清,Couple,Deluxe King,1,"15, 2020",Taiwan,tw,[List]
Exceptional,9.6,,,Greg,Family,Deluxe King City View Room,2,"15, 2020",Poland,pl,[List]
Good,7.9,,,Volodymyr,Couple,Deluxe King City View Room,3,"15, 2020",Ukraine,ua,[List]
Exceptional,10,,,Thiago,Couple,Premier King City View Room,1,"15, 2020",Brazil,br,[List]
Exceptional,10,,,Viktoria,Couple,Deluxe King Harbor View Room,1,"15, 2020",Bulgaria,bg,[List]
Exceptional,10,,,Naohiro,Family,Deluxe Twin,2,"15, 2020",Japan,jp,[List]
Exceptional,10,,,Turóczi,Solo traveler,Deluxe King Harbor View Room,1,"15, 2020",Russia,ru,[List]
Exceptional,10,,,Mikayel,Family,Family Studio,1,"15, 2020",Armenia,am,[List]
Wonderful,9,,,Jinah,Family,Deluxe Twin Room - Lower Floor (3 People),1,"15, 2020",South Korea,kr,[List]
Exceptional,10,,,Hyeryun,Couple,Deluxe King Harbor View Room,1,"15, 2020",South Korea,kr,[List]
Exceptional,10,,,Yume,Group,Deluxe Twin,1,"15, 2020",Japan,jp,[List]
Very Good,8.3,,,Cem,Couple,Deluxe Twin City View Room,2,"14, 2020",Austria,at,[List]
Exceptional,10,,,Hector,Couple,Family Studio,1,"14, 2020",Mexico,mx,[List]
Excellent,8.8,,,Bianca,Family,Premier Twin Room - Lower Floor (3 People),3,"14, 2020",France,fr,[List]
Exceptional,10,,,Kedija,Family,The Club Room King City View,1,"14, 2020",France,fr,[List]
Exceptional,10,,,Liudmula,Family,Deluxe King Garden View Room,1,"14, 2020",Ukraine,ua,[List]
Exceptional,10,,,Сергей,Solo traveler,Premier King Garden View Room,3,"23, 2020",Russia,ru,[List]
Wonderful,9,,,Ivan,Couple,Premier King City View Room,1,"23, 2020",Ukraine,ua,[List]
Exceptional,10,,,Olivier,Family,The Club Room King City View,1,"23, 2020",France,fr,[List]
Wonderful,9,,,Ying,Family,Deluxe King,1,"23, 2020",China,cn,[List]
Exceptional,9.6,,,Evgeniy,Couple,Premier King Garden View Room,1,"23, 2020",Russia,ru,[List]
Wonderful,9.2,,,Tatiana,Family,Deluxe King,1,"23, 2020",Russia,ru,[List]
Exceptional,10,,,Ruby,Family,Premier King Harbor View Room,1,"22, 2020",Taiwan,tw,[List]
Exceptional,9.6,,,Christopher,Couple,Deluxe King City View Room,1,"22, 2020",Germany,de,[List]
Exceptional,10,,,Angéla,Family,Deluxe Twin,3,"22, 2020",Hungary,hu,[List]
Wonderful,9,,,Martha,Couple,Deluxe King Sky View,1,"22, 2020",Germany,de,[List]
Exceptional,10,,,Andrey,Family,Sands Suite Garden View,1,"22, 2020",Russia,ru,[List]
Exceptional,10,,,Gábor,Couple,Deluxe King Garden View Room,1,"22, 2020",Hungary,hu,[List]
Wonderful,9,,,Krisi,Couple,Deluxe Twin Garden View Room,1,"22, 2020",Germany,de,[List]
Wonderful,9,,,Dan,Group,Deluxe King,2,"22, 2020",Israel,il,[List]
Excellent,8.8,,,Harald,Couple,The Club Room King City View,3,"21, 2020",Germany,de,[List]
Good,7.9,,,Frank,Family,Premier King Harbor View Room,2,"21, 2020",Taiwan,tw,[List]
Excellent,8.8,,,Johnny,Family,Premier King Harbor View Room (3 People),4,"21, 2020",Taiwan,tw,[List]
Exceptional,10,,,亞南,Family,Premier Twin Garden View Room,2,"21, 2020",Taiwan,tw,[List]
Wonderful,9,,,Carmit,Couple,The Club Room King City View,1,"20, 2020",Israel,il,[List]
Exceptional,10,,,Beslan,Couple,Deluxe Twin City View Room,1,"20, 2020",Russia,ru,[List]
Exceptional,10,,,Daniel,Family,Family Studio,2,"20, 2020",Brazil,br,[List]
Wonderful,9,,,Надежда,Family,Deluxe King Garden View Room,2,"20, 2020",Russia,ru,[List]
Exceptional,9.6,,,Olga,Couple,Premier King,1,"20, 2020",Ukraine,ua,[List]
Exceptional,10,,,Sanghyuk,Group,Deluxe King City View Room,1,"20, 2020",South Korea,kr,[List]
Exceptional,9.6,,,Алексей,Couple,Sands Suite Garden View,2,"20, 2020",Russia,ru,[List]
Exceptional,10,,,Marcus,Couple,The Club Room King City View,1,"18, 2020",Austria,at,[List]
Exceptional,9.6,,,Igor,Family,Deluxe Twin City View Room,2,"18, 2020",Russia,ru,[List]
Exceptional,10,,,Nevenka,Couple,Deluxe Twin,1,"18, 2020",Croatia,hr,[List]
Imenso e lotado.,7.9,,,Jose,Couple,Deluxe King Sky View,2,"18, 2020",France,fr,[List]
Very Good,8.5,,,Kazuhiko,Family,Deluxe Twin,2,"17, 2020",Japan,jp,[List]
"Etwas ganz besonderes, dass das Geld wert war!",10,,,Vanessa,Couple,Deluxe King Sky View,2,"17, 2020",Germany,de,[List]
Very Good,8,,,Larissa,Couple,Deluxe King City View Room,3,"17, 2020",Brazil,br,[List]
Exceptional,9.6,,,Luis,Family,Deluxe Twin,1,"17, 2020",Mexico,mx,[List]
Very Good,8,,,Youngmi,Family,Family Studio,2,"17, 2020",South Korea,kr,[List]
Wonderful,9.2,,,Bruno,Family,The Club Room King City View,1,"17, 2020",France,fr,[List]
Wonderful,9,,,Marek,Family,Deluxe King,1,"17, 2020",Poland,pl,[List]
Exceptional,10,,,Света,Family,Deluxe King Room - Lower Floor (3 People),1,"17, 2020",Russia,ru,[List]
Exceptional,10,,,Paweł,Couple,Special Offer - Deluxe King Harbor View Room,2,"17, 2020",Poland,pl,[List]
Exceptional,10,,,Natsuki,Group,Deluxe King Garden View Room (3 People),1,"16, 2020",Singapore,sg,[List]
Exceptional,10,,,Carlos,Couple,Deluxe King Garden View Room,1,"16, 2020",Peru,pe,[List]
Excellent,8.8,,,Jiraporn,Couple,Deluxe King Garden View Room,1,"16, 2020",Hungary,hu,[List]
Exceptional,10,,,Vladislav,Solo traveler,Deluxe King,1,"16, 2020",Russia,ru,[List]
Exceptional,10,,,Boyana,Solo traveler,Deluxe Twin,1,"16, 2020",Bulgaria,bg,[List]
Very Good,8,,,Kazuhiro,Group,Premier King,1,"16, 2020",Japan,jp,[List]
Exceptional,9.6,,,Carlos,Family,Deluxe King Room - Lower Floor (3 People),1,"16, 2020",Reunion,re,[List]
Exceptional,10,,,Jiyoon,Couple,Premier King Garden View Room,1,"16, 2020",South Korea,kr,[List]
Exceptional,9.6,,,Adriana,Couple,Premier King Garden View Room,1,"16, 2020",Portugal,pt,[List]
Exceptional,10,,,Giovanni,Family,Deluxe King Sky View,1,"16, 2020",Italy,it,[List]
Exceptional,9.6,,,Lars,Couple,Deluxe King Garden View Room,1,"16, 2020",Sweden,se,[List]
Exceptional,10,,,Giovanni,Family,Deluxe King Sky View,1,"16, 2020",Italy,it,[List]
Exceptional,10,,,Javiergonzalezbeti,Group,Deluxe Twin,1,"28, 2020",Argentina,ar,[List]
Exceptional,9.6,,,Zelie,Couple,Deluxe King City View Room,1,"27, 2020",France,fr,[List]
Wonderful,9,,,Chihyuan,Couple,Deluxe King Sky View,1,"27, 2020",Taiwan,tw,[List]
Exceptional,10,,,Nataliya,Solo traveler,Premier King Garden View Room (3 People),1,"27, 2020",Russia,ru,[List]
Exceptional,9.6,,,Marina,Family,Deluxe King,1,"27, 2020",Russia,ru,[List]
Exceptional,9.6,,,Naouelle,Group,Deluxe Twin Room - Lower Floor (3 People),2,"27, 2020",France,fr,[List]
Exceptional,9.6,,,Yu,Family,Deluxe King Harbor View Room (3 People),2,"27, 2020",Taiwan,tw,[List]
Exceptional,10,,,Annika,Couple,The Club Room King City View,2,"27, 2020",Germany,de,[List]
挺好,10,,,淑兴,Family,Premier King,1,"27, 2020",China,cn,[List]
Exceptional,10,,,Ariel,Couple,Family Studio,6,"27, 2020",Argentina,ar,[List]
Very Good,8.3,,,Daniel,Couple,Deluxe King,1,"27, 2020",Germany,de,[List]
Exceptional,10,,,Alessio,Couple,Premier King Garden View Room,1,"26, 2020",Italy,it,[List]
Excellent,8.8,,,Marcin,Family,Premier Twin City View Room,5,"26, 2020",Poland,pl,[List]
Exceptional,9.6,,,Carlos,Couple,Deluxe King Garden View Room,1,"26, 2020",Brazil,br,[List]
Exceptional,10,,,Barbara,Couple,Deluxe King City View Room,2,"26, 2020",Germany,de,[List]
Exceptional,10,,,Jina,Group,Deluxe Twin Garden View Room,1,"26, 2020",South Korea,kr,[List]
Wonderful,9,,,Youngsang,Family,Family Studio,1,"26, 2020",South Korea,kr,[List]
Exceptional,10,,,I,Family,Deluxe Twin,1,"26, 2020",Taiwan,tw,[List]
Exceptional,10,,,Sohee,Family,Orchid Suite City View,1,"25, 2020",South Korea,kr,[List]
Exceptional,10,,,Laura,Group,Deluxe King Sky View (3 People),1,"25, 2020",Germany,de,[List]
Exceptional,10,,,Udo,Family,The Club Room King City View (3 People),2,"25, 2020",Switzerland,ch,[List]
Very Good,8,,,Heiko,Solo traveler,Premier King Garden View Room,6,"25, 2020",Switzerland,ch,[List]
Tutto,10,,,Andrea,Couple,Deluxe King City View Room,1,"25, 2020",Italy,it,[List]
Exceptional,10,,,Pablo,Family,Deluxe King Harbor View Room,1,"25, 2020",Argentina,ar,[List]
Wonderful,9.2,,,Miki,Couple,Deluxe King Sky View,2,"25, 2020",Japan,jp,[List]
Wonderful,9.2,,,Hsiang,Family,Deluxe King Harbor View Room,3,"3, 2020",Taiwan,tw,[List]
Wonderful,9,,,Milena,Group,Deluxe Twin,1,"3, 2020",Bulgaria,bg,[List]
Exceptional,10,,,Vera,Solo traveler,Deluxe King Garden View Room,1,"3, 2020",Brazil,br,[List]
Exceptional,10,,,Dmitry,Family,Premier Twin Garden View Room,2,"3, 2020",Russia,ru,[List]
