reviews,score,hotel,date,country,room,title,travellerType
staff were attentive and courteous.,4.5,The Fullerton Hotel,2022,Singapore,Premier Courtyard Room,comfortable and pleasant stay,Couple
"Location, Cleanliness, amenities, staff at the lobby was helpful and professional. Food service staff was also excellent.",5.0,The Fullerton Hotel,2022,United States of America,Taste the Good Life Package - Premier Courtyard Room with Complimentary $200 SGD net flexible Dining Credits per stay,Exceptional,Family
the room is nice. Very good location,5.0,The Fullerton Hotel,2022,Thailand,Taste the Good Life Package - Heritage Room with Complimentary $200 SGD net flexible Dining Credits per stay,Exceptional,Family
"Beautiful hotel. Breakfast was excellent, great restaurants, lovely pool, perfect location for sightseeing",5.0,The Fullerton Hotel,2022,Australia,Club Indulgence Package - Straits Club Courtyard Room with access to Straits Club for two adults for the price of one,Top of my list of wonderful city hotels. I’ll be back,Couple
I loved the comfortable bed and the toilet.,5.0,The Fullerton Hotel,2022,Singapore,Heritage Room,It was a wonderful break. We had a great room with a sitting area and comfortable beds. it was near to the shops to grab,Couple
"Beautiful flowers, spacious, pool
Late check out greatly appreciated",4.0,The Fullerton Hotel,2022,Australia,The Perfect Staycation Package - Premier Courtyard Room with Complimentary $80 SGD Dining Credits per stay,A wonderful hotel in Singapore,Couple
"The facilities is great
The courtroom view hotel has pleasant view of the hotel interior
Hotel is beautiful",4.0,The Fullerton Hotel,2022,Singapore,Premier Courtyard Room,Very Good,Couple
Love the service staff. everything was so smooth. love the architecture. so Instagramable !,5.0,The Fullerton Hotel,2022,Singapore,Taste the Good Life Package - Premier Courtyard Room with Complimentary $200 SGD net flexible Dining Credits per stay,Fabulous!,Group
Great location and interior was nicely furnished,5.0,The Fullerton Hotel,2022,Singapore,Taste the Good Life Package - Marina Bay View Room with Complimentary $200 SGD net flexible Dining Credits per stay,Perfect stay,Couple
The view and the helpful staff,5.0,Ritz-Carlton Hotel,2022,Singapore,Club Deluxe Marina Room with Marina Bay view,Exceptional,Couple
The view and the size of the room.,4.0,Ritz-Carlton Hotel,2022,Singapore,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",nice!,Group
it was beautiful and that you could get to suntec and millenia walk and marina square without needing to get onto the roads.,5.0,Ritz-Carlton Hotel,2022,Singapore,Elevated Kallang Room with Kallang Precinct view,such a relaxing staycay with family,Family
Very relaxing,5.0,Ritz-Carlton Hotel,2022,United States of America,Deluxe Marina Room with Marina Bay view,Wonderful birthday staycation!,Solo traveler
"Comfortable room,bed,and cleanliness.Special thanks for the great service of the housekeeping team, always keeping our room clean all the time.Great job !",4.5,Ritz-Carlton Hotel,2022,Singapore,Elevated Kallang Room with Kallang Precinct view,"It's a great place to stay, enjoyable, comfortable but a wonderful time to be with Ritz-Carlton !",Couple
"Air conditional was a bit too cold , unable to adjust and control, in fact, we switched off at night .",4.5,Ritz-Carlton Hotel,2022,Singapore,Elevated Kallang Room with Kallang Precinct view,"It's a great place to stay, enjoyable, comfortable but a wonderful time to be with Ritz-Carlton !",Couple
Clean and comfortable!,5.0,Ritz-Carlton Hotel,2022,Singapore,Deluxe Kallang Guest room with 1 King Bed,Pleasant and will come back again for sure!,Couple
"staff were super friendly, rooms were big and clean.",4.5,Ritz-Carlton Hotel,2022,Netherlands,Deluxe Marina Room with Marina Bay view,expensive but worth,Couple
mbs had better pool,4.5,Ritz-Carlton Hotel,2022,Netherlands,Deluxe Marina Room with Marina Bay view,expensive but worth,Couple
"Room space, well positioned",5.0,Ritz-Carlton Hotel,2022,Singapore,Deluxe Kallang Guest room with 1 King Bed,Highly recommended,Couple
"The Marina view from our room, the super comfy bed and the bathtub. Thanks to Ritz-Carlton team for the room upgrade.",5.0,Ritz-Carlton Hotel,2022,Singapore,Deluxe Marina Room with Marina Bay view,Exceptional,Couple
"Almost all.
Mr Muhamad Zabid at the reception was an exceptional staff. He was friendly, efficient, and accomodating to our requests. Kudos to Ritz Carlton for having such a staff.",4.5,Ritz-Carlton Hotel,2022,Singapore,Deluxe Kallang Guest room with 1 King Bed,Awesome!,Couple
Pleasant and friendly staff. Their memory for details.,5.0,Ritz-Carlton Hotel,2022,Singapore,Grand Kallang Room with King Bed,Excellent,Couple
"The personalised service, right from the Check-in to the departure day the front desk staffs were friendly and attentive.  The room was classic and yet beautiful, the day and night views from the room were breathtakingly stunning, and the bathtub, it was so comfortable like the one in the spa.",5.0,Ritz-Carlton Hotel,2022,Singapore,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",A  staycation,Couple
the rooms are spacious and well kept! the views are incredible and the bath - wow!,4.5,Ritz-Carlton Hotel,2022,Singapore,Deluxe Marina Room with Marina Bay view,Wonderful,Solo traveler
Everything. Everything. My favourite hotel in Singapore.,5.0,Ritz-Carlton Hotel,2022,Australia,Deluxe Marina Room with Marina Bay view,Fabulous. I've missed this hotel during the Pandemic. Was so happy to be back.,Couple
"Love every details of the hotel , staff were exceptional tiptop well manner and fast thank u!!",5.0,Ritz-Carlton Hotel,2022,Singapore,Deluxe Kallang Guest room with 1 King Bed,Amazing and Cosy!,Couple
"Service, breakfast and friendly staff",4.5,Ritz-Carlton Hotel,2022,United Kingdom,Deluxe Kallang Guest room with 1 King Bed,Very good,Couple
Up front payment required.,4.5,Ritz-Carlton Hotel,2022,United Kingdom,Deluxe Kallang Guest room with 1 King Bed,Very good,Couple
"The best hotel experience Singapore can offer. Top quality and attentive service, generous hospitality, and the rooms are unbeatable. Thank you once again, Jerrol, Callie and Jonathan!",5.0,Ritz-Carlton Hotel,2022,Singapore,Deluxe Kallang Guest room with 1 King Bed,The best getaway!,Solo traveler
Very personalised service. Extremely attentive to details and polite staff. Room service was prompt.,4.5,Ritz-Carlton Hotel,2022,Singapore,Elevated Kallang Room with Kallang Precinct view,Wonderful,Couple
The service was impeccable! Great Ritz people experience!,4.5,Ritz-Carlton Hotel,2022,Singapore,Grand Marina Room with King Bed and Marina Bay view,Wonderful,Family
Grande gentillesse du personnel. Excellent service!,4.5,Ritz-Carlton Hotel,2019,France,Grand Kallang Room with King Bed,Wonderful,Couple
"sehr zuvorkommendes Personal, gute Lage, alles Bestens",5.0,Ritz-Carlton Hotel,2019,Germany,,war wunderbar,Solo traveler
nichts,5.0,Ritz-Carlton Hotel,2019,Germany,,war wunderbar,Solo traveler
La vasca con finestra,4.5,Ritz-Carlton Hotel,2020,Italy,Elevated Kallang Room with Kallang Precinct view,Wonderful,Couple
Il cibo,4.5,Ritz-Carlton Hotel,2020,Italy,Elevated Kallang Room with Kallang Precinct view,Wonderful,Couple
Sehr gute Lage. Absolut aufmerksames Personal.,4.0,Ritz-Carlton Hotel,2020,Germany,Deluxe Marina Room with Marina Bay view,Very Good,Couple
I like everything about Rits Carlton from the hotel to the staffs. I would like to extend my special thanks to Lucille from Frontdesk for doing beyond my expectation. Thank you for the complementary Birthday cake and the personalised birthday wish.,5.0,Ritz-Carlton Hotel,2021,Singapore,,Exceptional,Solo traveler
I like everything becoz we had a great time during our stay,5.0,Ritz-Carlton Hotel,2021,Singapore,,We had a wonderful time at Ritz Carlton Hotel where my husband and I celebrated our anniversary. Special thanks to Rapha,Couple
Good service and awesome gym,4.0,Ritz-Carlton Hotel,2020,United Kingdom,,Great room; amazing gym!,Couple
view,5.0,Ritz-Carlton Hotel,2020,South Korea,,Exceptional,Couple
View,4.0,Ritz-Carlton Hotel,2020,Singapore,,It was a pleasant stay. The staff are friendly and provided prompt assistance,Family
Original room had a leakage on the ceiling and got upgraded to the suite. Staff were all friendly and helpful. Even got a personalised card from the front desk.,5.0,Ritz-Carlton Hotel,2020,Singapore,,A great staycay,Family
Love the personalised service right from the point we reached up till we get ourselves checked in. Bags were taken for sanitisation and we get to bask in the marina bay spectacular view for a good 2 nights and its so amazing!,5.0,Ritz-Carlton Hotel,2020,Singapore,,Look no other!,Family
Bathtub with View,4.5,Ritz-Carlton Hotel,2020,Singapore,,Relaxing bath time with marina bay view,Solo traveler
"Great view, staff very friendly and approachable. Room are very clean and tidy",5.0,Ritz-Carlton Hotel,2020,Singapore,,Exceptional,Couple
"Impeccable service, fantastic rooms with a great view! I would like to thank the entire team for making my honeymoon experience a memorable one and I'm glad to be able to spend it at the Ritz-Carlton.",5.0,Ritz-Carlton Hotel,2020,Singapore,,Honeymoon with luxury.,Couple
It would be nice if the rooms has bidets to go along with it.,5.0,Ritz-Carlton Hotel,2020,Singapore,,Honeymoon with luxury.,Couple
Almost everything.,4.5,Ritz-Carlton Hotel,2020,Singapore,,Wonderful,Couple
Wish there is a bidet and a cash card top up machine.,4.5,Ritz-Carlton Hotel,2020,Singapore,,Wonderful,Couple
"Great communication from the staff, great facilities and had such a relaxing time",4.5,Ritz-Carlton Hotel,2020,Singapore,,Wonderful,Family
"Loved that we always had clean and tidy room, but it was a bit much having housekeeping twice a day when I was trying to unwind in the bath tub during the evening time",4.5,Ritz-Carlton Hotel,2020,Singapore,,Wonderful,Family
"Room was spacious, breakfast was was good with excellent service.
View was breathtaking!",5.0,Ritz-Carlton Hotel,2020,Singapore,,A lovely staycation to remember!,Family
The bed for guest can be placed in the main area as it is spacious there instead of the foot of the bed in bedroom.,5.0,Ritz-Carlton Hotel,2020,Singapore,,A lovely staycation to remember!,Family
"The staff were very friendly and helpful
- especially In the Club Lounge and the Spa. Had an upgrade to the Club Premiere Suite which was awesome with fabulous views of the Singapore Flyer and Kallang from the luxurious bathroom and views of MBS and the Bay from the bedroom and living room - room was extremely well appointed with fantastically comfortable bedding. Plus the lovely welcome treats I received on arrival as I was celebrating a special day.",4.0,Ritz-Carlton Hotel,2020,Singapore,,An enjoyable weekend stay,Solo traveler
Everything,4.0,Ritz-Carlton Hotel,2020,Singapore,,Appreciate the thought of giving small cakes for my parents anniversary,Couple
"The staff is amazing. When they knew that we're in our honeymoon they surprised us with a cake and heart touching letters.
Thank you Sya.",4.5,Ritz-Carlton Hotel,2020,Saudi Arabia,,Wonderful,Couple
The best service ever,4.8,Ritz-Carlton Hotel,2020,Australia,,Exceptional,Couple
"The staff.  We returned on our second party of our trip and the staff remember our names. The staff who assisted us to the counter gave me some hot tea with honey. When we got to the room she delivered hot tea and lemon.
The buffet was wonderful, the spa was great.
Also, I request a special view before we left the first time the request was granted. Our returned stay everything was ready for us at the Ritz",5.0,Ritz-Carlton Hotel,2020,United States of America,,Exceptional,Couple
