reviews,score,hotel,date,country,room,title,travellerType
,4.5,Marina Bay Sands Hotel,2020,France,Deluxe King Sky View,"Vue imprenable sur la ville, excellent emplacement et piscine unique au monde. A ne pas manquer.",Family
,5.0,Marina Bay Sands Hotel,2020,Japan,The Grand Club King Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Japan,The Grand Club King Garden View Room,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Taiwan,Premier Twin Garden View Room,巧遇農曆春節晚間煙火施放，剛好在無邊際泳池欣賞此景，美不勝收。,Family
,4.8,Marina Bay Sands Hotel,2020,Taiwan,Premier Twin Garden View Room,巧遇農曆春節晚間煙火施放，剛好在無邊際泳池欣賞此景，美不勝收。,Family
,4.0,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King Harbor View Room,Very Good,Family
,4.0,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King Harbor View Room,Very Good,Family
,4.8,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin Garden View Room,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Poland,Premier King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Poland,Premier King Harbor View Room,Exceptional,Couple
,4.5,Marina Bay Sands Hotel,2020,Italy,Deluxe King,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Italy,Deluxe King,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,Brazil,Premier King Garden View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Brazil,Premier King Garden View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Premier King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Premier King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,China,Premier Twin Garden View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,China,Premier Twin Garden View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Sweden,Premier King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Sweden,Premier King Garden View Room,Exceptional,Couple
,4.5,Marina Bay Sands Hotel,2020,South Korea,Premier King Harbor View Room (3 People),Wonderful,Group
,4.5,Marina Bay Sands Hotel,2020,South Korea,Premier King Harbor View Room (3 People),Wonderful,Group
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Premier King Room - Lower Floor (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Premier King Room - Lower Floor (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Poland,The Club Room King City View,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Poland,The Club Room King City View,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Premier Twin City View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Premier Twin City View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe Twin Room - Lower Floor (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe Twin Room - Lower Floor (3 People),Exceptional,Family
,4.6,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin Garden View Room,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin Garden View Room,Wonderful,Family
,4.4,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King,Excellent,Family
,4.4,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King,Excellent,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier King Harbor View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Russia,Deluxe King Sky View,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Russia,Deluxe King Sky View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Norway,Deluxe Twin Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Norway,Deluxe Twin Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Ukraine,Deluxe King Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Ukraine,Deluxe King Garden View Room,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2020,Russia,Deluxe King Sky View,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Russia,Deluxe King Sky View,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe Twin,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe Twin,Exceptional,Group
,4.6,Marina Bay Sands Hotel,2020,Japan,Deluxe King Garden View Room,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2020,Japan,Deluxe King Garden View Room,Wonderful,Family
,4.8,Marina Bay Sands Hotel,2020,Japan,The Club Room King City View,Exceptional,Solo traveler
,4.8,Marina Bay Sands Hotel,2020,Japan,The Club Room King City View,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Slovakia,Deluxe Twin Room - Lower Floor (3 People),Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Slovakia,Deluxe Twin Room - Lower Floor (3 People),Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe Twin,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe Twin,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Czech Republic,Deluxe King City View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Czech Republic,Deluxe King City View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Hungary,Deluxe King Sky View,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Hungary,Deluxe King Sky View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Reunion,Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Reunion,Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Hungary,Deluxe King,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Hungary,Deluxe King,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2020,Georgia,Deluxe King,Wonderful,Solo traveler
,4.5,Marina Bay Sands Hotel,2020,Georgia,Deluxe King,Wonderful,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Czech Republic,Deluxe King Garden View Room,Neskutečný zážitek :-),Couple
,5.0,Marina Bay Sands Hotel,2020,Czech Republic,Deluxe King Garden View Room,Neskutečný zážitek :-),Couple
,5.0,Marina Bay Sands Hotel,2020,Thailand,Family 1 Bedroom,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Thailand,Family 1 Bedroom,Exceptional,Group
,4.5,Marina Bay Sands Hotel,2020,Curaçao,Deluxe King Harbor View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Curaçao,Deluxe King Harbor View Room,Wonderful,Couple
,4.8,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin,Exceptional,Family
,4.0,Marina Bay Sands Hotel,2020,Austria,Family Studio,Very Good,Group
,4.0,Marina Bay Sands Hotel,2020,Austria,Family Studio,Very Good,Group
,5.0,Marina Bay Sands Hotel,2020,South Korea,Premier Twin City View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,South Korea,Premier Twin City View Room,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Germany,Deluxe King City View Room,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Germany,Deluxe King City View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Slovakia,Deluxe Twin Garden View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Slovakia,Deluxe Twin Garden View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King City View Room,很棒的回憶！,Couple
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King City View Room,很棒的回憶！,Couple
,4.5,Marina Bay Sands Hotel,2020,Austria,The Club Room King City View,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Austria,The Club Room King City View,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,Italy,Premier King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Italy,Premier King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Turkey,Premier King City View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Turkey,Premier King City View Room,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin Garden View Room,酒店舒適 餐廳好吃 員工態度好,Family
,4.8,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin Garden View Room,酒店舒適 餐廳好吃 員工態度好,Family
,4.5,Marina Bay Sands Hotel,2020,Romania,Premier King Sky View,Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,Romania,Premier King Sky View,Wonderful,Family
,4.4,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View,Excellent,Couple
,4.4,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View,Excellent,Couple
,4.8,Marina Bay Sands Hotel,2020,Poland,Premier King Harbor View Room (3 People),Exceptional,Group
,4.8,Marina Bay Sands Hotel,2020,Poland,Premier King Harbor View Room (3 People),Exceptional,Group
,4.6,Marina Bay Sands Hotel,2020,France,Deluxe King Garden View Room,Wonderful,Solo traveler
,4.6,Marina Bay Sands Hotel,2020,France,Deluxe King Garden View Room,Wonderful,Solo traveler
,4.5,Marina Bay Sands Hotel,2020,Sweden,Premier King Sky View,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Sweden,Premier King Sky View,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe King Garden View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe King Garden View Room,Exceptional,Group
,4.8,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin,Exceptional,Solo traveler
,4.8,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin,Exceptional,Solo traveler
,4.5,Marina Bay Sands Hotel,2020,Czech Republic,Deluxe King Harbor View Room (3 People),Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,Czech Republic,Deluxe King Harbor View Room (3 People),Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,South Korea,Premier King Harbor View Room,Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,South Korea,Premier King Harbor View Room,Wonderful,Family
,5.0,Marina Bay Sands Hotel,2020,France,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,France,Deluxe King Harbor View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Austria,Deluxe King,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Austria,Deluxe King,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2020,Belgium,Deluxe King Harbor View Room,Wonderful,Solo traveler
,4.5,Marina Bay Sands Hotel,2020,Belgium,Deluxe King Harbor View Room,Wonderful,Solo traveler
,4.15,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Very Good,Family
,4.15,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Very Good,Family
,4.5,Marina Bay Sands Hotel,2020,Germany,Premier King City View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Germany,Premier King City View Room,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,Kazakhstan,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Kazakhstan,Deluxe King Harbor View Room,Exceptional,Couple
,4.5,Marina Bay Sands Hotel,2020,Russia,Deluxe King City View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Russia,Deluxe King City View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Switzerland,Deluxe Twin,Wonderful,Solo traveler
,4.5,Marina Bay Sands Hotel,2020,Switzerland,Deluxe Twin,Wonderful,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King Garden View Room,Exceptional,Couple
,4.0,Marina Bay Sands Hotel,2020,Poland,Deluxe Twin,Very Good,Solo traveler
,4.0,Marina Bay Sands Hotel,2020,Poland,Deluxe Twin,Very Good,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Austria,Premier King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Austria,Premier King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Spain,Deluxe King City View Room,Cuando pueda volveré!!! 😉,Family
,5.0,Marina Bay Sands Hotel,2020,Spain,Deluxe King City View Room,Cuando pueda volveré!!! 😉,Family
,5.0,Marina Bay Sands Hotel,2020,Slovakia,Deluxe King City View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Slovakia,Deluxe King City View Room,Exceptional,Group
,4.6,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin,Wonderful,Couple
,4.6,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin,Wonderful,Couple
,4.8,Marina Bay Sands Hotel,2020,Ukraine,Deluxe King Garden View Room,Exceptional,Solo traveler
,4.8,Marina Bay Sands Hotel,2020,Ukraine,Deluxe King Garden View Room,Exceptional,Solo traveler
,4.0,Marina Bay Sands Hotel,2020,Austria,Premier King Harbor View Room,Very Good,Group
,4.0,Marina Bay Sands Hotel,2020,Austria,Premier King Harbor View Room,Very Good,Group
,4.6,Marina Bay Sands Hotel,2020,Russia,Deluxe King Garden View Room,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2020,Russia,Deluxe King Garden View Room,Wonderful,Family
,4.15,Marina Bay Sands Hotel,2020,Italy,Deluxe King Harbor View Room (3 People),Very Good,Couple
,4.15,Marina Bay Sands Hotel,2020,Italy,Deluxe King Harbor View Room (3 People),Very Good,Couple
,4.8,Marina Bay Sands Hotel,2020,Poland,Deluxe King,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Poland,Deluxe King,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Poland,Deluxe King Garden View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Poland,Deluxe King Garden View Room (3 People),Exceptional,Family
,4.5,Marina Bay Sands Hotel,2020,South Korea,Family Studio,Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,South Korea,Family Studio,Wonderful,Family
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Exceptional,Couple
,4.6,Marina Bay Sands Hotel,2020,Poland,Deluxe King Harbor View Room,Wonderful,Group
,4.6,Marina Bay Sands Hotel,2020,Poland,Deluxe King Harbor View Room,Wonderful,Group
,4.8,Marina Bay Sands Hotel,2020,Poland,Deluxe King Harbor View Room (3 People),Exceptional,Group
,4.8,Marina Bay Sands Hotel,2020,Poland,Deluxe King Harbor View Room (3 People),Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Thailand,Orchid Suite City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Thailand,Orchid Suite City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Belgium,Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Belgium,Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Poland,Premier King Sky View,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Poland,Premier King Sky View,Exceptional,Group
,4.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View,Very Good,Couple
,4.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View,Very Good,Couple
,4.4,Marina Bay Sands Hotel,2020,Czech Republic,Deluxe King Harbor View Room,Excellent,Couple
,4.4,Marina Bay Sands Hotel,2020,Czech Republic,Deluxe King Harbor View Room,Excellent,Couple
,4.15,Marina Bay Sands Hotel,2020,Japan,Family Studio,Very Good,Family
,4.15,Marina Bay Sands Hotel,2020,Japan,Family Studio,Very Good,Family
,5.0,Marina Bay Sands Hotel,2020,Poland,Premier Twin City View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Poland,Premier Twin City View Room,Exceptional,Family
,4.6,Marina Bay Sands Hotel,2020,Thailand,Deluxe Twin Garden View Room (3 People),Wonderful,Group
,4.6,Marina Bay Sands Hotel,2020,Thailand,Deluxe Twin Garden View Room (3 People),Wonderful,Group
,5.0,Marina Bay Sands Hotel,2020,Israel,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Israel,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier King Harbor View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier King Harbor View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Ukraine,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Ukraine,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe King Garden View Room,プール最高,Couple
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe King Garden View Room,プール最高,Couple
,4.6,Marina Bay Sands Hotel,2020,Ukraine,Premier King,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2020,Ukraine,Premier King,Wonderful,Family
,5.0,Marina Bay Sands Hotel,2020,Mexico,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Mexico,Deluxe King Garden View Room,Exceptional,Couple
,4.5,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Wonderful,Solo traveler
,4.5,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Wonderful,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Brazil,Premier King Sky View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Brazil,Premier King Sky View,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Mexico,Deluxe King,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Mexico,Deluxe King,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Portugal,Deluxe King Harbor View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Portugal,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin City View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin City View Room,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Russia,Premier Twin Garden View Room (3 People),Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Russia,Premier Twin Garden View Room (3 People),Exceptional,Family
,4.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Harbor View Room,Very Good,Family
,4.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Harbor View Room,Very Good,Family
,4.8,Marina Bay Sands Hotel,2020,Switzerland,Premier King Garden View Room,Exceptional,Solo traveler
,4.8,Marina Bay Sands Hotel,2020,Switzerland,Premier King Garden View Room,Exceptional,Solo traveler
,4.8,Marina Bay Sands Hotel,2020,Switzerland,Deluxe King Garden View Room,Exceptional,Solo traveler
,4.8,Marina Bay Sands Hotel,2020,Switzerland,Deluxe King Garden View Room,Exceptional,Solo traveler
,4.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Very Good,Couple
,4.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Very Good,Couple
,4.4,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin Garden View Room,Excellent,Couple
,4.4,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin Garden View Room,Excellent,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin Garden View Room,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Spain,Premier Twin City View Room,Exceptional,Group
,4.8,Marina Bay Sands Hotel,2020,Spain,Premier Twin City View Room,Exceptional,Group
,4.8,Marina Bay Sands Hotel,2020,Germany,Premier Twin City View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Germany,Premier Twin City View Room,Exceptional,Couple
,4.4,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin City View Room,Excellent,Group
,4.4,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin City View Room,Excellent,Group
,5.0,Marina Bay Sands Hotel,2020,Canada,Premier King City View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Canada,Premier King City View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Exceptional,Couple
